,season,team,name,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,mean_mtrc,year_mean,final_mean_mtrc,ajc_metric_g
3450,2011,DET,Thomas McCollum,21,0.016239677888153618,0.0,0.0,-0.0,-0.0,0.040197135376559376,0.009338145519434344,0.006393298059964725,1.1934249047491619,-0.1311083782112324,0.0,-0.007420602777223106,0.008758095365927317,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.19590858505988842,0.08224996359070222,0.5428891673630389,15.15,32.1
3451,2011,DET,Chris Osgood,38,0.1786364567696898,0.12560385055271261,0.08553601815087922,-0.06538702846835541,-0.08881821126719086,0.3885723086400739,0.3478459205989293,0.34395943562610226,1.7242603023815892,-0.029502047737214755,0.0,0.05194421944056175,0.3672561323445522,0.0956388407108564,0.5145032092821319,-0.19924735229288754,-0.0,0.0,,0.0,0.0,-0.08568941972277452,0.7468296473929692,0.22493731609212514,0.5428891673630389,41.43,31.1
3452,2011,EDM,Devan Dubnyk,24,0.5683887260853766,0.4144927068239516,0.2052864435621101,-0.28334379002954013,-0.35527284506876344,1.2461111966733405,1.2874968134920104,1.2914462081128748,1.7490835404003717,-0.028863014212220935,0.07979654798632535,0.2560107958141972,1.203362303278413,0.34429982655908314,0.5608084981175238,-0.5977420568786624,-0.5239813206310479,0.010477992762720635,,0.0,0.0,-0.04284470986138726,0.7690848626557725,0.30971103460321897,0.5428891673630389,57.05,53.0
3453,2011,EDM,Martin Gerber,36,0.048719033664460856,0.03768115516581379,0.05132161089052753,-0.0,-0.0,0.05359618050207916,0.11089047804328284,0.11635802469135803,1.8292816939995153,-0.01384572637486613,0.0,0.04081331527472709,0.10801650951310357,0.05738330442651384,1.0290064185642638,-0.0,-0.0,0.0,,1.5263157894736843,1.5263157894736843,-0.0,0.805406314325876,0.2473985652434796,0.5428891673630389,45.57,28.4
3454,2011,EDM,Nikolai Khabibulin,38,0.76326486074322,0.5777777125424781,0.17107203630175843,-0.6974616369957909,-0.1776364225343817,2.050053904204528,1.621335515811788,1.5804232804232805,1.6994370643628067,-0.036211899749649876,0.07979654798632535,0.1669635624875199,1.5770410388913123,0.2869165221325692,0.33545609245195,-1.1954841137573249,-0.6806355298918768,-0.10850995741328813,,0.0,0.0,-0.2570682591683236,0.7505649710814444,0.28478042155194,0.5428891673630389,52.46,51.9
3455,2011,FLA,Scott Clemmensen,33,0.503430014532762,0.3140096263817815,0.13685762904140675,-0.2397524377173032,-0.3108637394351681,0.9915293392884644,0.9723344022111012,0.9705026455026456,1.7395361411623784,-0.0279044639247302,0.039898273993162675,0.17809446665335454,0.9902486493741821,0.1912776814217128,0.41160256742570556,-0.39849470458577496,-0.5509906670553287,-0.0048490387219063125,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.7145439125750997,0.2615288303203265,0.5428891673630389,48.17,45.0
3456,2011,FLA,Jacob Markstrom,21,0.016239677888153618,0.0,0.0,-0.02179567615611847,-0.0,0.02679809025103958,0.016341754659010103,0.015343915343915344,1.6364242293920508,-0.03205818183719004,0.0,0.0,0.02335492097580618,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.5224228934930357,0.13571162212542356,0.5428891673630389,25.0,17.7
3457,2011,FLA,Tomas Vokoun,34,0.9256616396247561,0.715941948150462,0.3763584798638685,-0.6102789323713171,-0.22204552816797718,1.8356691821962117,2.046221136946051,2.0663139329805995,1.7605404194859633,-0.027158924812237407,0.23938964395897608,0.45636707079922106,1.8824066306499778,0.5929608124073096,0.5597794916989597,-0.79698940917155,-0.4861682356370547,0.05327160721758614,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.73871903197149,0.4287049868743079,0.5428891673630389,78.97,64.2
3458,2011,LAK,Jonathan Bernier,22,0.40599194720384046,0.27632847121596776,0.18817923993193425,-0.17436540924894775,-0.1332273169007863,0.7637455721546281,0.7610588598338991,0.7608024691358024,1.7433551008575754,-0.026413385699744617,0.11969482197948804,0.14470175415585057,0.8045770276165229,0.267788753990398,0.6544480822068718,-0.49811838073221865,-0.5401869284856163,-0.0006781872338330507,,0.0,0.0,-0.0,0.7198987472334031,0.2657007624435894,0.5428891673630389,48.94,44.9
3459,2011,LAK,Jonathan Quick,25,0.9906203511773706,0.7536231033162757,0.5987521270561544,-0.4795048754346063,-0.1332273169007863,1.795472046819652,1.9038144177746767,1.9141534391534392,1.7529025000955691,-0.023857251599769334,0.23938964395897608,0.39700224858143623,2.096688030603,0.7077274212603373,0.6348969602541508,-0.6973657330251062,-0.5077757127764795,0.027432673608546898,,3.0526315789473686,3.0526315789473686,-0.0,0.7688628329260381,0.4730789887217705,0.5428891673630389,87.14,62.4
3460,2011,MIN,Niklas Backstrom,32,0.8282235722958343,0.628019252763563,0.3763584798638685,-0.5013005515907248,-0.22204552816797718,1.7686739565686125,1.8279419854292733,1.833597883597884,1.7490835404003717,-0.028330486274726084,0.11969482197948804,0.36360953608393226,1.73877386664877,0.5547052761229673,0.5968237227672729,-0.8966130853179936,-0.5239813206310479,0.01498793786771042,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.7626329399211336,0.3926308430507648,0.5428891673630389,72.32,59.699999999999996
3461,2011,MIN,Anton Khudobin,24,0.06495871155261447,0.03768115516581379,0.03421440726035169,-0.02179567615611847,-0.0,0.06699522562759895,0.1003850643339192,0.10357142857142856,1.7987300164379372,-0.016934388412336267,0.039898273993162675,0.029682411108892425,0.1103520016106842,0.038255536284342556,0.6863472811823641,-0.09962367614644377,-0.0,0.0,,0.0,0.0,-0.0,0.6171120429386484,0.2071236100013341,0.5428891673630389,38.15,25.0
3462,2011,MIN,Jose Theodore,34,0.5196696924209158,0.36425116660286655,0.2566080544526376,-0.2397524377173032,-0.1332273169007863,1.0853226551671031,1.1240792669019093,1.1277777777777778,1.7490835404003717,-0.028863014212220935,0.039898273993162675,0.22632838470530472,1.046884332740512,0.30604429027474045,0.5680115430474736,-0.19924735229288754,-0.5239813206310479,0.009799805528887583,,0.0,0.0,-0.04284470986138726,0.7317969286327073,0.31968270595597154,0.5428891673630389,58.89,45.5
3463,2011,MTL,Alex Auld,30,0.2598348462104579,0.15072462066325515,0.10264322178105506,-0.04359135231223694,-0.08881821126719086,0.4421684891421531,0.4470637167429193,0.4475308641975309,1.7452645807051743,-0.02811747509972814,0.0,0.08533693193806573,0.4373208952719707,0.11476660885302768,0.5145032092821319,-0.19924735229288754,-0.5347850592007602,0.0012546463825911438,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.6113915122548997,0.2046523475003926,0.5428891673630389,37.7,35.6
3464,2011,MTL,Carey Price,23,1.1692568079470607,0.8792269538689884,0.650073737946682,-0.6102789323713171,-0.2664546338015726,2.2108424457107656,2.506124803778192,2.534303350970017,1.7624498993335622,-0.025028813062258005,0.3191861919453014,0.5713864138461793,2.4557699406060203,0.8033662619711938,0.6174038511385584,-0.8966130853179936,-0.4753644970673426,0.07473623316840221,,3.0526315789473686,3.0526315789473686,-0.2784906140990172,0.7629594542295666,0.5121954327610694,0.5428891673630389,94.35,77.2
3465,2011,NJD,Martin Brodeur*,38,0.9094219617366027,0.6782607929846481,0.3934656834940443,-0.5666875800590803,-0.1332273169007863,1.7016787309410135,1.5326231333771618,1.5164902998236331,1.7242603023815892,-0.02609386893724771,0.23938964395897608,0.23374898748252787,1.819348344015301,0.535577507980796,0.5340543312348529,-0.8966130853179936,-0.5996074906190343,-0.0427936144548655,,3.0526315789473686,3.0526315789473686,-0.04284470986138726,0.7267294265658247,0.3822713481341931,0.5428891673630389,70.41,56.00000000000001
3466,2011,NJD,Johan Hedberg,37,0.552149048197223,0.33913039649232407,0.2566080544526376,-0.2615481138734216,-0.08881821126719086,0.9111350685353458,0.9069673835750608,0.9065696649029982,1.7414456210099774,-0.025348329824754913,0.11969482197948804,0.17067386387613145,1.0025099828864803,0.32517205841691177,0.6482740436954862,-0.39849470458577496,-0.5401869284856163,-0.0010511902124412287,,1.5263157894736843,1.5263157894736843,-0.08568941972277452,0.6595589030349577,0.2955922821037517,0.5428891673630389,54.45,46.300000000000004
3467,2011,NJD,Mike McKenna,27,0.032479355776307235,0.012560385055271262,0.0,-0.02179567615611847,-0.0,0.08039427075311875,0.06536701863604041,0.06393298059964726,1.7051655039056026,-0.03248420418718593,0.0,0.007420602777223106,0.06889701687862823,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.7705737679022276,0.16316566485311268,0.5428891673630389,30.06,20.599999999999998
3468,2011,NSH,Mark Dekanich,24,0.016239677888153618,0.0,0.0,-0.0,-0.0,0.040197135376559376,0.029181704748232326,0.0281305114638448,1.6803422658868201,-0.038342011499629285,0.0,0.003710301388611553,0.029193651219757723,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.6530286168662947,0.1490231023204105,0.5428891673630389,27.45,20.4
3469,2011,NSH,Anders Lindback,22,0.3572729135393796,0.2260869309948827,0.18817923993193425,-0.10897838078059234,-0.08881821126719086,0.6565532111504697,0.6723464773992728,0.6738536155202822,1.7471740605527732,-0.02769145274973226,0.07979654798632535,0.13357084999001592,0.6603603905909198,0.22953321770605536,0.6863472811823641,-0.19924735229288754,-0.529383189915904,0.004001304679614999,,0.0,0.0,-0.0,0.671430963289587,0.26699513460382485,0.5428891673630389,49.18,41.3
3470,2011,NSH,Pekka Rinne,28,1.0393393848418315,0.8038646435373606,0.5645377197958028,-0.4795048754346063,-0.3996819507023588,1.795472046819652,2.223645901815303,2.264506172839506,1.775816258266753,-0.02257918454978169,0.23938964395897608,0.5602555096803444,2.2122948894332404,0.8224940301133652,0.6914923132751853,-0.79698940917155,-0.43755141207334936,0.1083743199665215,,0.0,0.0,-0.2570682591683236,0.7732250640867048,0.47654864808391273,0.5428891673630389,87.78,77.2
3471,2011,NYI,Rick DiPietro,29,0.4222316250919941,0.3140096263817815,0.13685762904140675,-0.30513946618565857,-0.1776364225343817,1.1791159710457415,0.9022983108153436,0.8758818342151675,1.6917991449724115,-0.03663792209964576,0.039898273993162675,0.08162663054945418,0.8950773463977718,0.17214991327954154,0.37044231068313493,-0.6973657330251062,-0.7076448763161575,-0.07005674125495415,,1.5263157894736843,1.5263157894736843,-0.5355588732673409,0.7700774661534093,0.19327366546771108,0.5428891673630389,35.6,49.2
3472,2011,NYI,Mikko Koskinen,22,0.06495871155261447,0.05024154022108504,0.03421440726035169,-0.02179567615611847,-0.0,0.20098567688279687,0.1377376464116566,0.13170194003527336,1.6669759069536294,-0.0461169193870541,0.0,0.003710301388611553,0.12144558907419213,0.038255536284342556,0.5145032092821319,-0.19924735229288754,-0.0,0.0,,0.0,0.0,-0.0,0.6791497615409464,0.1889265465702003,0.5428891673630389,34.8,28.7
3473,2011,NYI,Nathan Lawson,27,0.16239677888153617,0.08792269538689883,0.017107203630175843,-0.08718270462447388,-0.08881821126719086,0.3483751732635146,0.28364617015281823,0.2774691358024691,1.7051655039056026,-0.04324126852458191,0.0,0.03339271249750398,0.2242072413677393,0.05738330442651384,0.44144375356406923,-0.19924735229288754,-0.0,0.0,,0.0,0.0,-0.0,0.5015259777533144,0.1909625568094163,0.5428891673630389,35.18,28.599999999999998
3474,2011,NYI,Al Montoya,25,0.32479355776307234,0.2260869309948827,0.15396483267158256,-0.10897838078059234,-0.22204552816797718,0.6163560757739104,0.6828518911086364,0.6891975308641975,1.7586309396383646,-0.025454835412253886,0.039898273993162675,0.1521223569330737,0.6737894701520083,0.2486609858482266,0.7429426342033986,-0.0,-0.4861682356370547,0.01681904339905966,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.753595023863704,0.2776322919817947,0.5428891673630389,51.14,43.5
3475,2011,NYI,Kevin Poulin,20,0.16239677888153617,0.08792269538689883,0.06842881452070337,-0.04359135231223694,-0.04440910563359542,0.2679809025103958,0.3058242657614748,0.30943562610229275,1.7643593791811616,-0.025987363349748736,0.0,0.07049572638361949,0.28668165497802084,0.0956388407108564,0.7347105828548844,-0.09962367614644377,-0.0,0.0,,0.0,0.0,-0.0,0.6412741017627014,0.23812040436382198,0.5428891673630389,43.86,29.299999999999997
3476,2011,NYI,Dwayne Roloson,41,0.8769426059602954,0.6782607929846481,0.41057288712422024,-0.5448919039029617,-0.22204552816797718,1.8490682273217312,1.862960031127152,1.8642857142857143,1.7452645807051743,-0.02758494716223329,0.1595930959726507,0.3561889333067091,1.8678098050400995,0.5738330442651384,0.5721275687217308,-0.79698940917155,-0.5347850592007602,0.003526573615931865,,3.0526315789473686,3.0526315789473686,-0.17137883944554905,0.7737213658355234,0.40502500710587214,0.5428891673630389,74.61,61.6
3477,2011,NYR,Martin Biron,33,0.2760745240986115,0.18840577582906892,0.13685762904140675,-0.13077405693671082,-0.0,0.4421684891421531,0.4972562489098789,0.5025132275132275,1.7624498993335622,-0.022685690137280657,0.0,0.1113090416583466,0.5418341666387033,0.1912776814217128,0.6863472811823641,-0.09962367614644377,-0.48076636635219866,0.013936747655269194,,0.0,0.0,-0.0,0.712950522749946,0.2502811602692521,0.5428891673630389,46.1,36.199999999999996
3478,2011,NYR,Chad Johnson,24,0.016239677888153618,0.0,0.0,-0.0,-0.0,0.02679809025103958,0.012839950089222223,0.011507936507936507,1.561954515335703,-0.06390335249938213,0.0,-0.003710301388611553,0.01167746048790309,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.2612114467465179,0.11314172105133273,0.5428891673630389,20.84,21.2
3479,2011,NYR,Henrik Lundqvist,28,1.104298096394446,0.8415457987031745,0.6158593306863303,-0.5884832562151986,-0.22204552816797718,2.0366548590790083,2.2936819932110613,2.31820987654321,1.7624498993335622,-0.024283273949765212,0.43888101392478934,0.5194421944056175,2.3395792087513843,0.6885996531181663,0.5525764467690097,-0.8966130853179936,-0.48076636635219866,0.06503815572458957,,6.105263157894738,6.105263157894738,-0.1285341295841618,0.7696072855492657,0.496025073341409,0.5428891673630389,91.37,73.1
3480,2011,OTT,Craig Anderson,29,0.8282235722958343,0.6154588677082918,0.41057288712422024,-0.43591352312236936,-0.1776364225343817,1.808871091945172,1.8045966216306872,1.8041887125220455,1.7433551008575754,-0.03014108126220858,0.07979654798632535,0.3413477277522629,1.6727962148921176,0.5547052761229673,0.6091717997900443,-0.9962367614644373,-0.5401869284856163,-0.0010850995741328812,,1.5263157894736843,1.5263157894736843,-0.08568941972277452,0.7336907116216195,0.3815668004436249,0.5428891673630389,70.28,58.599999999999994
3481,2011,OTT,Mike Brodeur,27,0.06495871155261447,0.012560385055271262,0.0,-0.02179567615611847,-0.0,0.09379331587863854,0.04902526397703031,0.04475308641975309,1.590596713049683,-0.04622342497455308,0.0,-0.003710301388611553,0.056635683366329986,0.0,0.0,-0.09962367614644377,-0.0,0.0,,0.0,0.0,-0.0,0.31671887918015296,0.12195938902260574,0.5428891673630389,22.46,19.2
3482,2011,OTT,Pascal Leclaire,28,0.22735549043415068,0.1632850057185264,0.06842881452070337,-0.15256973309282928,-0.04440910563359542,0.4823656245187125,0.4564018622623536,0.4539241622574956,1.733807701619582,-0.03014108126220858,0.0,0.07791632916084262,0.4454951176135029,0.15302214513737022,0.6328389474170222,-0.09962367614644377,-0.5725981441947534,-0.006578416168180593,,0.0,0.0,-0.0,0.7118011923842613,0.22241764948671455,0.5428891673630389,40.97,36.4
3483,2011,OTT,Robin Lehner,19,0.12991742310522894,0.06280192527635631,0.017107203630175843,-0.08718270462447388,-0.0,0.2679809025103958,0.20777373780741415,0.20202821869488533,1.6956181046676093,-0.03748996679963752,0.0,0.018551506943057766,0.19910070131874769,0.019127768142171278,0.20580128371285278,-0.19924735229288754,-0.0,0.0,,0.0,0.0,-0.04284470986138726,0.5567068958785163,0.17037749079376213,0.5428891673630389,31.38,24.3
3484,2011,OTT,Curtis McElhinney,27,0.4547109808683012,0.27632847121596776,0.15396483267158256,-0.28334379002954013,-0.04440910563359542,0.9915293392884644,0.8416003649390204,0.8272927689594356,1.7128034232959972,-0.033868776824672535,0.07979654798632535,0.1113090416583466,0.8145028690312405,0.17214991327954154,0.42086362519278386,-0.6973657330251062,-0.6374205756130273,-0.03794457573295919,,1.5263157894736843,1.5263157894736843,-0.0,0.6506907744179135,0.2296252473850009,0.5428891673630389,42.3,40.8
3485,2011,PHI,Sergei Bobrovsky,22,0.8769426059602954,0.6531400228741056,0.47900170164492356,-0.28334379002954013,-0.35527284506876344,1.7418758663175729,1.7824185260220309,1.7862874779541449,1.7471740605527732,-0.02758494716223329,0.0,0.348768330529486,1.7615449146001811,0.6503441168338235,0.6729701977410286,-0.5977420568786624,-0.529383189915904,0.010274536592570717,,3.0526315789473686,3.0526315789473686,-0.04284470986138726,0.7296941764863978,0.41896357916860244,0.5428891673630389,77.17,59.3
3486,2011,PHI,Brian Boucher,34,0.552149048197223,0.36425116660286655,0.3079296653431651,-0.21795676156118468,-0.1776364225343817,1.0183274295395042,1.0528759073162224,1.056172839506173,1.7490835404003717,-0.025774352174750798,0.0,0.2114871791508586,1.1006006509848665,0.32517205841691177,0.6029977612786586,-0.2988710284393312,-0.5239813206310479,0.008748615316446355,,0.0,0.0,-0.0,0.7240911909536849,0.3155273493061144,0.5428891673630389,58.12,45.4
3487,2011,PHI,Michael Leighton,29,0.016239677888153618,0.012560385055271262,0.017107203630175843,-0.0,-0.0,0.05359618050207916,0.04202165483745455,0.04091710758377425,1.6975275845152082,-0.04270874058708706,0.0,0.003710301388611553,0.03503238146370927,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.7836343402395537,0.1591894828381393,0.5428891673630389,29.32,22.5
3488,2011,PHX,Ilya Bryzgalov,30,1.104298096394446,0.8415457987031745,0.6158593306863303,-0.43591352312236936,-0.44409105633595425,2.2510395810873254,2.4804449035997482,2.502336860670194,1.7586309396383646,-0.026413385699744617,0.27928791795213875,0.5454143041258983,2.3705244790443274,0.7651107256868512,0.6143168318828656,-0.5977420568786624,-0.49157010492191094,0.058052827216109146,,0.0,0.0,-0.04284470986138726,0.7797945319723798,0.5304934623862924,0.5428891673630389,97.72,73.1
3489,2011,PHX,Matt Climie,27,0.016239677888153618,0.0,0.0,-0.0,-0.0,0.01339904512551979,0.01867629103886869,0.019179894179894182,1.791092097047542,-0.019703533687309493,0.0,0.003710301388611553,0.018683936780644943,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.4179383147944286,0.14008498995859942,0.5428891673630389,25.8,15.0
3490,2011,PHX,Jason LaBarbera,31,0.2760745240986115,0.18840577582906892,0.11975042541123089,-0.13077405693671082,-0.1332273169007863,0.6431541660249499,0.6174848724725961,0.6150352733686066,1.735717181467181,-0.03472082152466429,0.07979654798632535,0.10759874026973504,0.5155598805409214,0.1912776814217128,0.6863472811823641,-0.2988710284393312,-0.561794405625041,-0.006510597444797287,,0.0,0.0,-0.04284470986138726,0.6783791877730443,0.23157264087700796,0.5428891673630389,42.66,42.6
3491,2011,PIT,Marc-Andre Fleury,26,1.055579062729985,0.7787438734268183,0.6158593306863303,-0.43591352312236936,-0.22204552816797718,1.91606345294933,2.033381186856829,2.04457671957672,1.7529025000955691,-0.024709296299761093,0.11969482197948804,0.4229743583017172,2.157410825140096,0.7077274212603373,0.6143168318828656,-0.9962367614644373,-0.5077757127764795,0.029704600841887623,,1.5263157894736843,1.5263157894736843,-0.21422354930693635,0.7424412950876279,0.44486942494568393,0.5428891673630389,81.94,66.8
3492,2011,PIT,Brent Johnson,33,0.3735125914275332,0.25120770110542523,0.2223936471922859,-0.10897838078059234,-0.1332273169007863,0.6297551208994302,0.705029986717293,0.7122134038800705,1.7605404194859633,-0.02311171248727654,0.039898273993162675,0.15954295971029678,0.7572833126405154,0.2869165221325692,0.7717548139231979,-0.39849470458577496,-0.48076636635219866,0.01905706127070873,,1.5263157894736843,1.5263157894736843,-0.5141365183366472,0.7364987346741446,0.24225280066964044,0.5428891673630389,44.62,51.0
3493,2011,SJS,Antti Niemi,27,0.9743806732892171,0.7536231033162757,0.5987521270561544,-0.39232217081013254,-0.2664546338015726,1.8758663175727708,2.0322139186668995,2.047134038800705,1.7567214597907663,-0.025348329824754913,0.23938964395897608,0.4341052624675517,2.057568537968524,0.7077274212603373,0.6348969602541508,-0.5977420568786624,-0.49697197420676703,0.03957222509415852,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.7670865950881618,0.47910195133508354,0.5428891673630389,88.25,65.5
3494,2011,SJS,Antero Niittymaki,30,0.38975226931568685,0.27632847121596776,0.2052864435621101,-0.15256973309282928,-0.1332273169007863,0.8575388880332666,0.7178699368065152,0.7045414462081129,1.7108939434483983,-0.028863014212220935,0.0,0.08904723332667727,0.8255964564947484,0.21040544956388407,0.5145032092821319,-0.49811838073221865,-0.6428224448978836,-0.03533355488270194,,0.0,0.0,-0.04284470986138726,0.7694897403982297,0.23959050220518713,0.5428891673630389,44.13,41.3
3495,2011,SJS,Alex Stalock,23,0.016239677888153618,0.0,0.017107203630175843,-0.0,-0.0,0.0,0.010505413709363635,0.011507936507936507,1.9094798475986592,-0.0,0.0,0.003710301388611553,0.01751619073185463,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.39181717011977685,0.146172699232941,0.5428891673630389,26.92,11.4
3496,2011,STL,Ben Bishop,24,0.11367774521707534,0.06280192527635631,0.05132161089052753,-0.08718270462447388,-0.0,0.22778376713383644,0.19610105590812124,0.19307760141093475,1.7166223829911949,-0.029502047737214755,0.039898273993162675,0.025972109720280873,0.215449146001812,0.038255536284342556,0.41160256742570556,-0.2988710284393312,-0.0,0.0,,0.0,0.0,-0.0,0.6884750101897972,0.19138629738476176,0.5428891673630389,35.25,26.700000000000003
3497,2011,STL,Ty Conklin,34,0.40599194720384046,0.25120770110542523,0.13685762904140675,-0.17436540924894775,-0.1776364225343817,0.9245341136608656,0.6793500865388485,0.655952380952381,1.6822517457344184,-0.03429479917466842,0.07979654798632535,0.048233918051950195,0.7502768363477735,0.11476660885302768,0.30870192556927917,-0.6973657330251062,-0.7346542227404383,-0.062054131895724146,,0.0,0.0,-0.08568941972277452,0.6713134181385509,0.18873793270024933,0.5428891673630389,34.77,41.099999999999994
3498,2011,STL,Jaroslav Halak,25,0.9256616396247561,0.715941948150462,0.4618944980147478,-0.45770919927848797,-0.3108637394351681,1.8222701370706915,1.771913112312667,1.7671075837742505,1.73762666131478,-0.026413385699744617,0.27928791795213875,0.31908591942059356,1.9232777423576388,0.6120885805494809,0.577272600814552,-0.6973657330251062,-0.5563925363401849,-0.012749919996061353,,0.0,0.0,-0.1285341295841618,0.754757414801726,0.4225812481592153,0.5428891673630389,77.84,63.2
3499,2011,TBL,Cedrick Desjardins,25,0.032479355776307235,0.025120770110542524,0.03421440726035169,-0.0,-0.0,0.02679809025103958,0.07353789596554547,0.07799823633156966,1.8483764924755022,-0.010650558749897024,0.0,0.029682411108892425,0.07006476292741852,0.038255536284342556,1.0290064185642638,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.7836343402395537,0.24047792805483892,0.5428891673630389,44.3,27.200000000000003
3500,2011,TBL,Mike Smith,28,0.3572729135393796,0.25120770110542523,0.2223936471922859,-0.13077405693671082,-0.04440910563359542,0.7771446172801478,0.6723464773992728,0.6623456790123456,1.7166223829911949,-0.030780114787202398,0.039898273993162675,0.09275753471528884,0.7018153753229757,0.1912776814217128,0.5145032092821319,-0.49811838073221865,-0.626616837043315,-0.026517120842872288,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.7135774302221376,0.23155056830817689,0.5428891673630389,42.65,40.1
3501,2011,TOR,Jean-Sebastien Giguere,33,0.5359093703090694,0.3265700114370528,0.18817923993193425,-0.2397524377173032,-0.1776364225343817,1.0451255197905438,0.9069673835750608,0.8937830687830688,1.7185318628387933,-0.03056710361220446,0.0,0.1261502472127928,0.9534646488372872,0.2486609858482266,0.5145032092821319,-0.2988710284393312,-0.6212149677584589,-0.034960551904093765,,0.0,0.0,-0.08568941972277452,0.6463024221125719,0.26874727090892936,0.5428891673630389,49.5,42.6
3502,2011,TOR,Jonas Gustavsson,26,0.3735125914275332,0.26376808616069647,0.10264322178105506,-0.28334379002954013,-0.08881821126719086,0.9111350685353458,0.7237062777561617,0.7058201058201058,1.6994370643628067,-0.03493383269966222,0.0,0.07791632916084262,0.7251702962987819,0.11476660885302768,0.2942958357093795,-0.39849470458577496,-0.6806355298918768,-0.0474391970066219,,0.0,0.0,-0.0,0.7052709062155984,0.2104899646926655,0.5428891673630389,38.77,36.6
3503,2011,TOR,James Reimer,22,0.6008680818616838,0.43961347693449415,0.34214407260351687,-0.21795676156118468,-0.22204552816797718,1.2059140612967811,1.3236821273798185,1.3349206349206348,1.7586309396383646,-0.02769145274973226,0.11969482197948804,0.28940350831170114,1.2144558907419214,0.40168313098559694,0.6174038511385584,-0.39849470458577496,-0.49157010492191094,0.02980632892696258,,1.5263157894736843,1.5263157894736843,-0.04284470986138726,0.7342131345151124,0.3482169054717627,0.5428891673630389,64.14,52.5
3504,2011,VAN,Roberto Luongo,31,0.9743806732892171,0.7536231033162757,0.650073737946682,-0.32693514234177706,-0.3108637394351681,1.6882796858154936,2.046221136946051,2.0803791887125223,1.771997298571556,-0.022472678962282718,0.1595930959726507,0.5046009888511712,2.0961041575786052,0.7651107256868512,0.6863472811823641,-0.39849470458577496,-0.44835515064306164,0.09057190507840393,,4.578947368421053,4.578947368421053,-0.04284470986138726,0.7814532246592202,0.4980295569285051,0.5428891673630389,91.74,67.2
3505,2011,VAN,Cory Schneider,24,0.40599194720384046,0.27632847121596776,0.2737152580828135,-0.08718270462447388,-0.08881821126719086,0.6833513014015093,0.8334294876095153,0.8477513227513227,1.7739067784191545,-0.02375074601227036,0.039898273993162675,0.207776877762247,0.801073789470152,0.2869165221325692,0.7017823774608279,-0.2988710284393312,-0.4429532813582054,0.03797848509465085,,4.578947368421053,4.578947368421053,-0.0,0.7167642098724452,0.29461653694431794,0.5428891673630389,54.27,43.7
3506,2011,WSH,Braden Holtby,21,0.22735549043415068,0.15072462066325515,0.17107203630175843,-0.04359135231223694,-0.08881821126719086,0.2947789927614354,0.3875330390565253,0.39638447971781293,1.7834541776571475,-0.01906450016231567,0.07979654798632535,0.10388843888112348,0.4297305459548337,0.15302214513737022,0.6863472811823641,-0.19924735229288754,-0.41054206564906853,0.023465278290623556,,1.5263157894736843,1.5263157894736843,-0.0,0.6866073483455597,0.2316989228092021,0.5428891673630389,42.68,37.2
3507,2011,WSH,Michal Neuvirth,22,0.7795045386313737,0.5526569424319356,0.4618944980147478,-0.2615481138734216,-0.1776364225343817,1.4738949638071766,1.4976050876792832,1.4998677248677248,1.7452645807051743,-0.02609386893724771,0.1595930959726507,0.28940350831170114,1.5700345625985703,0.40168313098559694,0.4908360616551539,-0.39849470458577496,-0.529383189915904,0.006001957019422499,,0.0,0.0,-0.0,0.7316663229093339,0.39092040142183904,0.5428891673630389,72.01,51.7
3508,2011,WSH,Semyon Varlamov,22,0.4384713029801477,0.3140096263817815,0.18817923993193425,-0.19616108540506624,-0.22204552816797718,0.7771446172801478,0.8859565561563335,0.8963403880070546,1.7643593791811616,-0.02375074601227036,0.07979654798632535,0.20406657637363543,0.910841918056441,0.34429982655908314,0.7408846213662699,-0.19924735229288754,-0.4753644970673426,0.027534401693621854,,0.0,0.0,-0.04284470986138726,0.7546137485060155,0.30516243882349486,0.5428891673630389,56.21,47.9
