,name,age,team,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,season
2761,Frederic Cassivi,26,ATL,6.0,,2,3,0,17,207,190,.918,3.32,0,1.5,307.0,,,,0.0,0.0,0,0,0,0,51.167,2002
2762,Roman Cechmanek,30,PHI,46.0,,24,13,6,89,1131,1042,.921,2.05,4,8.7,2603.0,,,,85.0,15.33,0,0,0,10,56.587,2002
2763,Sebastien Centomo,20,TOR,1.0,,0,0,0,3,12,9,.750,4.50,0,-0.1,40.0,,,,0.0,0.0,0,0,0,0,40.0,2002
2764,Sebastien Charpentier,24,WSH,2.0,,1,1,0,5,78,73,.936,2.46,0,0.7,122.0,,,,0.0,0.0,0,0,0,0,61.0,2002
2765,Scott Clemmensen,24,NJD,2.0,,0,0,0,1,5,4,.800,2.95,0,0.0,20.0,,,,0.0,0.0,0,0,0,0,10.0,2002
2766,Dan Cloutier,25,VAN,62.0,,31,22,5,142,1440,1298,.901,2.43,7,7.8,3502.0,,,,107.0,-9.16,0,0,0,20,56.484,2002
2767,Ty Conklin,25,EDM,4.0,,2,0,0,4,66,62,.939,1.63,0,0.6,148.0,,,,0.0,0.0,0,0,0,0,37.0,2002
2768,Byron Dafoe,30,BOS,64.0,,35,26,3,141,1520,1379,.907,2.21,4,9.3,3827.0,,,,101.0,-0.78,0,1,1,27,59.797,2002
2769,Jean-Francois Damphousse,22,NJD,6.0,,1,3,0,12,115,103,.896,2.45,0,0.5,294.0,,,,0.0,0.0,0,0,0,0,49.0,2002
2770,Marc Denis,24,CBJ,42.0,,9,24,5,121,1197,1076,.899,3.11,1,6.2,2335.0,,,,110.0,-10.58,0,1,1,2,55.595,2002
2771,Patrick DesRochers,22,PHX,5.0,,1,2,1,15,99,84,.848,3.71,0,-0.1,243.0,,,,0.0,0.0,0,0,0,2,48.6,2002
2772,Reinhard Divis,26,STL,1.0,,0,0,0,0,4,4,1.000,0.00,0,0.1,25.0,,,,0.0,0.0,0,0,0,0,25.0,2002
2773,Mike Dunham,29,NSH,58.0,,23,24,9,144,1525,1381,.906,2.62,3,9.0,3316.0,,,,102.0,-3.32,0,2,2,2,57.172,2002
2774,Robert Esche,24,PHX,22.0,,6,10,2,52,533,481,.902,2.73,1,3.0,1145.0,,,,106.0,-2.83,0,0,0,16,52.045,2002
2775,Bob Essensa,37,BUF,9.0,,0,5,0,17,113,96,.850,2.91,0,-0.1,350.0,,,,0.0,0.0,0,0,0,0,38.889,2002
2776,Manny Fernandez,27,MIN,44.0,,12,24,5,125,1157,1032,.892,3.05,1,5.0,2463.0,,,,117.0,-18.27,0,0,0,4,55.977,2002
2777,Stephane Fiset,31,MTL,2.0,,0,1,0,7,60,53,.883,3.85,0,0.2,109.0,,,,0.0,0.0,0,0,0,0,54.5,2002
2778,Wade Flaherty,34,FLA,4.0,,2,1,1,12,148,136,.919,2.94,0,1.1,245.0,,,,0.0,0.0,0,0,0,0,61.25,2002
2779,Mathieu Garon,24,MTL,5.0,,1,4,0,19,147,128,.871,4.37,0,0.3,261.0,,,,0.0,0.0,0,0,0,0,52.2,2002
2780,Jean-Sebastien Giguere,24,MDA,53.0,,20,25,6,111,1384,1273,.920,2.13,4,10.4,3127.0,,,,87.0,16.67,0,0,0,28,59.0,2002
2781,John Grahame,26,BOS,19.0,,8,7,2,52,503,451,.897,2.95,1,2.5,1079.0,,,,112.0,-5.6,0,1,1,6,56.789,2002
2782,Derek Gustafson,22,MIN,1.0,,0,0,0,0,7,7,1.000,0.00,0,0.1,26.0,,,,0.0,0.0,0,0,0,0,26.0,2002
2783,Jeff Hackett,33,MTL,15.0,,5,5,2,38,395,357,.904,3.18,0,2.3,717.0,,,,104.0,-1.56,0,0,0,2,47.8,2002
2784,Dominik Hasek*,37,DET,65.0,,41,15,8,140,1654,1514,.915,2.17,5,11.6,3872.0,,,,92.0,12.58,0,1,1,8,59.569,2002
2785,Johan Hedberg,28,PIT,66.0,,25,34,7,178,1851,1673,.904,2.76,6,10.6,3877.0,,,,104.0,-7.25,0,1,1,22,58.742,2002
2786,Milan Hnilicka,28,ATL,60.0,,13,33,10,179,1956,1777,.908,3.17,3,12.2,3367.0,,,,99.0,1.44,0,2,2,8,56.117,2002
2787,Johan Holmqvist,23,NYR,1.0,,0,0,0,0,2,2,1.000,0.00,0,0.0,9.0,,,,0.0,0.0,0,0,0,0,9.0,2002
2788,Jani Hurme,27,OTT,25.0,,12,9,1,54,578,524,.907,2.48,3,3.5,1309.0,,,,101.0,-0.68,0,0,0,17,52.36,2002
2789,Arturs Irbe,34,CAR,51.0,,20,19,11,126,1282,1156,.902,2.54,3,7.0,2974.0,,,,107.0,-7.74,0,1,1,10,58.314,2002
2790,Brent Johnson,24,STL,58.0,,34,20,4,127,1293,1166,.902,2.18,5,7.1,3491.0,,,,106.0,-7.72,0,4,4,2,60.19,2002
2791,Curtis Joseph,34,TOR,51.0,,29,17,5,114,1210,1096,.906,2.23,4,7.2,3065.0,,,,102.0,-2.38,0,1,1,10,60.098,2002
2792,Nikolai Khabibulin,29,TBL,70.0,,24,32,10,153,1914,1761,.920,2.36,7,14.5,3896.0,,,,87.0,23.56,0,2,2,6,55.657,2002
2793,Trevor Kidd,29,FLA,33.0,,4,16,5,90,857,767,.895,3.21,1,4.0,1683.0,,,,114.0,-10.94,0,1,1,0,51.0,2002
2794,Miikka Kiprusoff,25,SJS,20.0,,7,6,3,43,508,465,.915,2.49,2,3.6,1037.0,,,,92.0,3.86,0,0,0,4,51.85,2002
2795,Dieter Kochan,27,TBL,5.0,,0,3,1,16,129,113,.876,4.06,0,0.3,237.0,,,,0.0,0.0,0,0,0,0,47.4,2002
2796,Olaf Kolzig,31,WSH,71.0,,31,29,8,192,1977,1785,.903,2.79,6,11.1,4131.0,,,,105.0,-9.62,0,1,1,8,58.183,2002
2797,Jean-Francois Labbe,29,CBJ,3.0,,1,1,0,6,68,62,.912,3.07,0,0.5,117.0,,,,0.0,0.0,0,0,0,0,39.0,2002
2798,Simon Lajeunesse,21,OTT,1.0,,0,0,0,0,9,9,1.000,0.00,0,0.2,24.0,,,,0.0,0.0,0,0,0,0,24.0,2002
2799,Patrick Lalime,27,OTT,61.0,,27,24,8,148,1521,1373,.903,2.48,7,8.5,3583.0,,,,105.0,-7.69,0,1,1,19,58.738,2002
2800,Jan Lasak,22,NSH,3.0,,0,3,0,13,104,91,.875,4.40,0,0.3,177.0,,,,0.0,0.0,0,0,0,2,59.0,2002
2801,Manny Legace,28,DET,20.0,,10,6,2,45,503,458,.911,2.42,1,3.3,1117.0,,,,97.0,1.4,0,1,1,0,55.85,2002
2802,Neil Little,30,PHI,1.0,,0,1,0,4,29,25,.862,4.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,10,60.0,2002
2803,Roberto Luongo,22,FLA,58.0,,16,33,4,140,1653,1513,.915,2.77,4,11.6,3030.0,,,,92.0,12.49,0,1,1,2,52.241,2002
2804,Norm Maracle,27,ATL,1.0,,0,1,0,3,20,17,.850,3.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,0,60.0,2002
2805,Jussi Markkanen,26,EDM,14.0,,6,4,2,24,336,312,.929,1.88,2,2.9,784.0,,,,77.0,7.0,0,0,0,0,56.0,2002
2806,Olivier Michaud,18,MTL,1.0,,0,0,0,0,14,14,1.000,0.00,0,0.2,18.0,,,,0.0,0.0,0,0,0,0,18.0,2002
2807,Evgeni Nabokov,26,SJS,67.0,,37,24,5,149,1818,1669,.918,2.29,7,13.3,3901.0,,,,89.0,18.71,1,3,4,14,58.224,2002
2808,Mika Noronen,22,BUF,10.0,,4,3,1,23,217,194,.894,2.66,0,1.0,518.0,,,,0.0,0.0,0,0,0,2,51.8,2002
2809,Pasi Nurminen,26,ATL,9.0,,2,5,0,28,275,247,.898,3.78,0,1.4,465.0,,,,0.0,0.0,0,0,0,0,51.667,2002
2810,Chris Osgood,29,NYI,66.0,,32,25,6,156,1727,1571,.910,2.50,4,11.0,3743.0,,,,98.0,3.31,0,4,4,10,56.712,2002
2811,Steve Passmore,29,CHI,23.0,,8,5,4,43,446,403,.904,2.26,0,2.5,1142.0,,,,105.0,-1.86,0,1,1,2,49.652,2002
2812,Felix Potvin,30,LAK,71.0,,31,27,8,157,1686,1529,.907,2.31,6,10.2,4071.0,,,,101.0,-1.47,0,1,1,19,57.338,2002
2813,Martin Prusek,26,OTT,1.0,,0,1,0,3,15,12,.800,2.92,0,-0.1,62.0,,,,0.0,0.0,0,0,0,0,62.0,2002
2814,Andrew Raycroft,21,BOS,1.0,,0,0,1,3,29,26,.897,2.77,0,0.1,65.0,,,,0.0,0.0,0,0,0,0,65.0,2002
2815,Damian Rhodes,32,ATL,15.0,,2,10,1,47,439,392,.893,3.67,0,2.0,769.0,,,,116.0,-6.5,0,0,0,0,51.267,2002
2816,Mike Richter,35,NYR,55.0,,24,26,4,157,1675,1518,.906,2.95,2,10.0,3195.0,,,,102.0,-2.48,0,0,0,4,58.091,2002
2817,Dwayne Roloson,32,MIN,45.0,,14,20,7,112,1132,1020,.901,2.68,5,6.1,2506.0,,,,107.0,-7.57,0,0,0,8,55.689,2002
2818,Patrick Roy*,36,COL,63.0,,32,23,8,122,1629,1507,.925,1.94,9,13.3,3773.0,,,,81.0,28.27,0,3,3,26,59.889,2002
2819,Tommy Salo,30,EDM,69.0,,30,28,10,149,1713,1564,.913,2.20,6,11.6,4035.0,,,,94.0,9.02,0,1,1,2,58.478,2002
2820,Corey Schwab,31,TOR,30.0,,12,10,5,75,707,632,.894,2.73,1,3.2,1646.0,,,,115.0,-9.78,0,0,0,2,54.867,2002
2821,Steve Shields,29,MDA,33.0,,9,20,2,79,850,771,.907,2.67,0,5.2,1777.0,,,,101.0,-0.59,0,0,0,4,53.848,2002
2822,Peter Skudra,28,VAN,23.0,,10,8,2,47,508,461,.907,2.42,1,3.1,1166.0,,,,100.0,-0.14,0,0,0,2,50.696,2002
2823,Garth Snow,32,NYI,25.0,,10,7,2,55,549,494,.900,2.72,2,2.9,1217.0,,,,109.0,-4.36,0,0,0,14,48.68,2002
2824,Jamie Storr,26,LAK,19.0,,9,4,3,28,360,332,.922,1.90,2,2.8,886.0,,,,84.0,5.21,0,0,0,4,46.632,2002
2825,Jose Theodore,25,MTL,67.0,,30,24,10,136,1972,1836,.931,2.11,7,17.4,3864.0,,,,75.0,45.91,0,2,2,2,57.672,2002
2826,Jocelyn Thibault,27,CHI,67.0,,33,23,9,159,1626,1467,.902,2.49,6,9.0,3838.0,,,,106.0,-9.0,0,0,0,2,57.284,2002
2827,Vesa Toskala,24,SJS,1.0,,0,0,0,0,2,2,1.000,0.00,0,0.0,10.0,,,,0.0,0.0,0,0,0,0,10.0,2002
2828,Ron Tugnutt,34,CBJ,44.0,,12,27,3,119,1195,1076,.900,2.85,2,6.4,2502.0,,,,108.0,-8.76,0,1,1,0,56.864,2002
2829,Marty Turco,26,DAL,31.0,,15,6,2,53,670,617,.921,2.09,2,5.1,1519.0,,,,86.0,8.81,0,0,0,10,49.0,2002
2830,Roman Turek,31,CGY,69.0,,30,28,11,172,1839,1667,.906,2.53,5,11.1,4081.0,,,,101.0,-2.35,0,5,5,4,59.145,2002
2831,John Vanbiesbrouck,38,NJD,5.0,,2,3,0,10,117,107,.915,2.00,0,0.8,300.0,,,,0.0,0.0,0,0,0,4,60.0,2002
2832,Mike Vernon,38,CGY,18.0,,2,9,1,38,375,337,.899,2.76,1,1.9,825.0,,,,110.0,-3.41,0,3,3,0,45.833,2002
2833,Tomas Vokoun,25,NSH,29.0,,5,14,4,66,678,612,.903,2.69,2,3.8,1471.0,,,,106.0,-3.46,0,0,0,2,50.724,2002
2834,Kevin Weekes,26,CAR,21.0,,5,9,0,43,511,468,.916,2.72,2,3.6,950.0,,,,91.0,4.14,0,0,0,0,45.238,2002
2835,Kay Whitmore,34,CGY,1.0,,0,1,0,3,21,18,.857,3.08,0,0.0,58.0,,,,0.0,0.0,0,0,0,0,58.0,2002
2836,David Aebischer,24,COL,22.0,,7,12,0,50,593,543,.916,2.43,1,4.1,1235.0,,,,92.0,4.06,0,0,0,4,56.136,2003
2837,Craig Anderson,21,CHI,6.0,,0,3,2,18,125,107,.856,4.00,0,0.0,270.0,,,,0.0,0.0,0,0,0,0,45.0,2003
2838,Jean-Sebastien Aubin,25,PIT,21.0,,6,13,0,59,589,530,.900,3.13,1,3.0,1132.0,,,,110.0,-5.31,0,1,1,2,53.905,2003
2839,Alex Auld,22,VAN,7.0,,3,3,0,10,165,155,.939,1.57,1,1.6,382.0,,,,0.0,0.0,0,0,0,0,54.571,2003
2840,Tom Barrasso,37,STL,6.0,,1,4,0,16,132,116,.879,3.27,1,0.3,293.0,,,,0.0,0.0,0,0,0,0,48.833,2003
2841,Ed Belfour*,37,TOR,62.0,,37,20,5,141,1816,1675,.922,2.26,7,13.9,3738.0,,,,85.0,24.55,0,2,2,24,60.29,2003
2842,Zac Bierk,26,PHX,16.0,,4,9,1,32,471,439,.932,2.17,1,4.1,884.0,,,,75.0,10.94,0,0,0,2,55.25,2003
2843,Craig Billington,36,WSH,5.0,,1,3,1,17,96,79,.823,4.70,0,-0.4,217.0,,,,0.0,0.0,0,0,0,0,43.4,2003
2844,Martin Biron,25,BUF,54.0,,17,28,6,135,1468,1333,.908,2.56,4,8.8,3170.0,,,,101.0,-1.17,0,1,1,12,58.704,2003
2845,Dan Blackburn,19,NYR,32.0,,8,16,4,93,842,749,.890,3.17,1,3.3,1762.0,,,,121.0,-16.24,0,0,0,2,55.062,2003
2846,Brian Boucher,26,PHX,45.0,,15,20,8,128,1210,1082,.894,3.02,0,5.3,2544.0,,,,116.0,-17.69,0,1,1,0,56.533,2003
2847,Fred Brathwaite,30,STL,30.0,,12,9,4,74,631,557,.883,2.75,2,2.0,1615.0,,,,129.0,-16.48,0,0,0,0,53.833,2003
2848,Martin Brodeur*,30,NJD,73.0,,41,23,9,147,1706,1559,.914,2.02,9,11.4,4374.0,,,,95.0,8.52,0,0,0,10,59.918,2003
2849,Sean Burke,36,PHX,22.0,,12,6,2,44,632,588,.930,2.11,2,5.4,1248.0,,,,76.0,13.61,0,0,0,4,56.727,2003
2850,Sebastien Caron,22,PIT,24.0,,7,14,2,62,741,679,.916,2.64,2,5.1,1408.0,,,,92.0,5.55,0,0,0,6,58.667,2003
2851,Frederic Cassivi,27,ATL,2.0,,1,1,0,11,58,47,.810,5.36,0,-0.3,123.0,,,,0.0,0.0,0,0,0,0,61.5,2003
2852,Roman Cechmanek,31,PHI,58.0,,33,15,10,102,1368,1266,.925,1.83,6,10.9,3350.0,,,,82.0,22.71,0,0,0,8,57.759,2003
2853,Sebastien Charpentier,25,WSH,17.0,,5,7,1,40,426,386,.906,2.79,0,2.5,859.0,,,,103.0,-1.16,0,0,0,0,50.529,2003
2854,Dan Cloutier,26,VAN,57.0,,33,16,7,136,1477,1341,.908,2.42,2,8.8,3376.0,,,,101.0,-1.35,0,3,3,24,59.228,2003
2855,Byron Dafoe,31,ATL,17.0,,5,11,1,65,472,407,.862,4.36,0,0.4,895.0,,,,151.0,-21.97,0,0,0,0,52.647,2003
2856,Marc Denis,25,CBJ,77.0,,27,41,8,232,2404,2172,.903,3.09,5,13.2,4511.0,,,,106.0,-12.85,0,0,0,6,58.584,2003
2857,Patrick DesRochers,23,CAR,6.0,,1,4,0,18,159,141,.887,3.62,0,0.6,297.0,,,,0.0,0.0,0,0,0,0,49.5,2003
2858,Rick DiPietro,21,NYI,10.0,,2,5,2,29,273,244,.894,2.97,0,1.2,585.0,,,,0.0,0.0,0,0,0,2,58.5,2003
2859,Reinhard Divis,27,STL,2.0,,2,0,0,1,34,33,.971,0.73,0,0.4,83.0,,,,0.0,0.0,0,0,0,0,41.5,2003
2860,Mike Dunham,30,NSH,58.0,,21,26,7,137,1626,1489,.916,2.50,5,11.2,3286.0,,,,92.0,11.23,0,1,1,0,56.655,2003
2861,Ray Emery,20,OTT,3.0,,1,0,0,2,26,24,.923,1.42,0,0.2,85.0,,,,0.0,0.0,0,0,0,0,28.333,2003
2862,Robert Esche,25,PHI,30.0,,12,9,3,60,647,587,.907,2.20,2,3.8,1638.0,,,,102.0,-1.02,0,0,0,6,54.6,2003
2863,Manny Fernandez,28,MIN,35.0,,19,13,2,74,972,898,.924,2.24,2,7.6,1979.0,,,,84.0,14.61,0,1,1,6,56.543,2003
2864,Brian Finley,21,NSH,1.0,,0,0,0,3,13,10,.769,3.86,0,-0.1,47.0,,,,0.0,0.0,0,0,0,0,47.0,2003
2865,Wade Flaherty,35,NSH,1.0,,0,1,0,4,27,23,.852,4.70,0,0.0,51.0,,,,0.0,0.0,0,1,1,0,51.0,2003
2866,Mathieu Garon,25,MTL,8.0,,3,5,0,16,267,251,.940,1.99,2,2.6,482.0,,,,0.0,0.0,0,0,0,0,60.25,2003
2867,Martin Gerber,28,MDA,22.0,,6,11,3,39,548,509,.929,1.94,1,4.6,1203.0,,,,78.0,10.96,0,1,1,0,54.682,2003
2868,Jean-Sebastien Giguere,25,MDA,65.0,,34,22,6,145,1820,1675,.920,2.30,8,13.5,3775.0,,,,87.0,20.92,0,0,0,8,58.077,2003
2869,John Grahame,27,TBL,40.0,,17,14,6,95,1049,954,.909,2.45,3,6.5,2266.0,,,,99.0,0.63,0,2,2,11,56.65,2003
2870,Jeff Hackett,34,BOS,36.0,,15,17,2,98,1106,1008,.911,2.78,1,7.1,2054.0,,,,97.0,2.83,0,0,0,2,57.056,2003
2871,Johan Hedberg,29,PIT,41.0,,14,22,4,126,1197,1071,.895,3.06,1,5.4,2410.0,,,,115.0,-16.88,0,2,2,18,58.78,2003
2872,Corey Hirsch,30,DAL,2.0,,0,1,0,4,39,35,.897,2.46,0,0.2,97.0,,,,0.0,0.0,0,0,0,0,48.5,2003
2873,Milan Hnilicka,29,ATL,21.0,,4,13,1,65,605,540,.893,3.56,0,2.6,1097.0,,,,118.0,-9.85,0,0,0,2,52.238,2003
2874,Kevin Hodson,30,TBL,7.0,,0,3,1,12,101,89,.881,2.55,0,0.3,283.0,,,,0.0,0.0,0,0,0,2,40.429,2003
2875,Johan Holmqvist,24,NYR,1.0,,0,1,0,2,18,16,.889,3.08,0,0.1,39.0,,,,0.0,0.0,0,0,0,0,39.0,2003
2876,Cristobal Huet,27,LAK,12.0,,4,4,1,21,241,220,.913,2.37,1,1.6,541.0,,,,0.0,0.0,0,0,0,0,45.083,2003
2877,Jani Hurme,28,FLA,28.0,,4,11,6,66,707,641,.907,2.88,1,4.1,1376.0,,,,102.0,-1.55,0,0,0,2,49.143,2003
2878,Arturs Irbe,35,CAR,34.0,,7,24,2,100,816,716,.877,3.18,0,2.0,1884.0,,,,134.0,-25.61,0,0,0,4,55.412,2003
2879,Brent Johnson,25,STL,38.0,,16,13,5,84,844,760,.900,2.47,2,4.3,2042.0,,,,109.0,-7.06,0,1,1,2,53.737,2003
2880,Curtis Joseph,35,DET,61.0,,34,19,6,148,1676,1528,.912,2.45,5,10.7,3566.0,,,,97.0,4.79,0,0,0,4,58.459,2003
2881,Nikolai Khabibulin,30,TBL,65.0,,30,22,11,156,1760,1604,.911,2.47,4,11.2,3787.0,,,,97.0,4.45,0,3,3,8,58.262,2003
2882,Trevor Kidd,30,TOR,19.0,,6,10,2,59,565,506,.896,3.10,0,2.6,1143.0,,,,115.0,-7.49,0,0,0,0,60.158,2003
2883,Miikka Kiprusoff,26,SJS,22.0,,5,14,0,65,537,472,.879,3.25,1,1.4,1199.0,,,,133.0,-16.05,0,0,0,0,54.5,2003
2884,Dieter Kochan,28,MIN,1.0,,0,1,0,5,28,23,.821,5.00,0,-0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,2003
2885,Olaf Kolzig,32,WSH,66.0,,33,25,6,156,1925,1769,.919,2.37,4,13.9,3894.0,,,,89.0,19.49,0,0,0,0,59.0,2003
2886,Evgeny Konstantinov,21,TBL,1.0,,0,0,0,1,6,5,.833,3.00,0,0.0,20.0,,,,0.0,0.0,0,0,0,2,20.0,2003
2887,Jean-Francois Labbe,30,CBJ,11.0,,2,4,0,27,233,206,.884,3.59,0,0.8,451.0,,,,0.0,0.0,0,0,0,2,41.0,2003
2888,Patrick Lalime,28,OTT,67.0,,39,20,7,142,1591,1449,.911,2.16,8,10.0,3943.0,,,,98.0,3.04,0,1,1,6,58.851,2003
2889,Jan Lasak,23,NSH,3.0,,0,1,0,5,39,34,.872,3.32,0,0.1,90.0,,,,0.0,0.0,0,0,0,0,30.0,2003
2890,Manny Legace,29,DET,25.0,,14,5,4,51,681,630,.925,2.08,0,5.4,1406.0,,,,82.0,11.08,0,1,1,2,56.24,2003
2891,Michael Leighton,21,CHI,8.0,,2,3,2,21,241,220,.913,2.82,1,1.6,447.0,,,,0.0,0.0,0,0,0,0,55.875,2003
2892,Roberto Luongo,23,FLA,65.0,,20,34,7,164,2011,1847,.918,2.66,6,14.4,3627.0,,,,89.0,19.33,0,0,0,4,55.8,2003
2893,Jussi Markkanen,27,EDM,22.0,,7,8,3,51,533,482,.904,2.59,3,3.0,1180.0,,,,105.0,-2.41,0,1,1,2,53.636,2003
2894,Jamie McLennan,31,CGY,22.0,,2,11,4,58,537,479,.892,2.99,0,2.2,1165.0,,,,118.0,-9.05,0,0,0,14,52.955,2003
2895,Ryan Miller,22,BUF,15.0,,6,8,1,40,410,370,.902,2.63,1,2.2,912.0,,,,107.0,-2.62,0,0,0,0,60.8,2003
2896,Tyler Moss,27,VAN,1.0,,0,0,0,1,14,13,.929,2.67,0,0.1,22.0,,,,0.0,0.0,0,0,0,0,22.0,2003
2897,Evgeni Nabokov,27,SJS,55.0,,19,28,8,146,1561,1415,.906,2.71,3,9.1,3227.0,,,,103.0,-3.7,0,0,0,10,58.673,2003
2898,Mika Noronen,23,BUF,16.0,,4,9,3,36,411,375,.912,2.42,1,2.7,891.0,,,,96.0,1.47,0,0,0,0,55.688,2003
2899,Pasi Nurminen,27,ATL,52.0,,21,19,5,137,1452,1315,.906,2.90,2,8.3,2856.0,,,,103.0,-4.63,0,3,3,4,54.923,2003
2900,Chris Osgood,30,STL,46.0,,21,17,6,124,1153,1029,.892,2.95,4,4.9,2525.0,,,,118.0,-18.89,0,0,0,12,54.891,2003
2901,Steve Passmore,30,CHI,11.0,,2,5,2,38,284,246,.866,3.70,0,0.3,617.0,,,,0.0,0.0,0,0,0,4,56.091,2003
2902,Jean-Marc Pelletier,24,PHX,2.0,,0,2,0,6,48,42,.875,3.04,0,0.1,119.0,,,,0.0,0.0,0,0,0,0,59.5,2003
2903,Felix Potvin,31,LAK,42.0,,17,20,3,105,987,882,.894,2.66,3,4.3,2367.0,,,,117.0,-15.02,0,0,0,4,56.357,2003
2904,Martin Prusek,27,OTT,18.0,,12,2,1,37,415,378,.911,2.38,0,2.6,935.0,,,,98.0,0.83,0,0,0,0,51.944,2003
2905,Andrew Raycroft,22,BOS,5.0,,2,3,0,12,146,134,.918,2.40,0,1.0,300.0,,,,0.0,0.0,0,0,0,0,60.0,2003
2906,Mike Richter,36,NYR,13.0,,5,6,1,34,329,295,.897,2.94,0,1.5,694.0,,,,113.0,-4.01,0,0,0,0,53.385,2003
2907,Dwayne Roloson,33,MIN,50.0,,23,16,8,98,1334,1236,.927,2.00,4,10.8,2945.0,,,,81.0,23.61,0,1,1,4,58.9,2003
2908,Patrick Roy*,37,COL,63.0,,35,15,13,137,1723,1586,.920,2.18,5,12.8,3769.0,,,,87.0,20.07,0,0,0,20,59.825,2003
2909,Cody Rudkowsky,24,STL,1.0,,1,0,0,0,10,10,1.000,0.00,0,0.2,30.0,,,,0.0,0.0,0,0,0,0,30.0,2003
2910,Tommy Salo,31,EDM,65.0,,29,27,8,172,1708,1536,.899,2.71,4,8.5,3814.0,,,,110.0,-16.29,0,0,0,4,58.677,2003
2911,Curtis Sanford,23,STL,8.0,,5,1,0,13,148,135,.912,1.96,1,1.0,397.0,,,,0.0,0.0,0,0,0,0,49.625,2003
2912,Corey Schwab,32,NJD,11.0,,5,3,1,15,223,208,.933,1.47,1,2.0,614.0,,,,0.0,0.0,0,0,0,0,55.818,2003
2913,Steve Shields,30,BOS,36.0,,12,13,9,97,930,833,.896,2.76,0,4.3,2112.0,,,,114.0,-12.22,0,0,0,8,58.667,2003
2914,Peter Skudra,29,VAN,23.0,,9,5,6,54,522,468,.897,2.72,1,2.4,1192.0,,,,113.0,-6.41,0,1,1,0,51.826,2003
2915,Garth Snow,33,NYI,43.0,,16,17,5,92,1120,1028,.918,2.31,1,8.0,2390.0,,,,90.0,10.1,0,0,0,24,55.581,2003
2916,Jamie Storr,27,LAK,39.0,,12,19,2,86,904,818,.905,2.55,3,5.1,2027.0,,,,104.0,-3.59,0,1,1,8,51.974,2003
2917,Mikael Tellqvist,23,TOR,3.0,,1,1,0,4,38,34,.895,2.79,0,0.2,86.0,,,,0.0,0.0,0,0,0,0,28.667,2003
2918,Jose Theodore,26,MTL,57.0,,20,31,6,165,1797,1632,.908,2.90,2,10.8,3419.0,,,,101.0,-1.18,0,2,2,6,59.982,2003
2919,Jocelyn Thibault,28,CHI,62.0,,26,28,7,144,1690,1546,.915,2.33,8,11.4,3650.0,,,,93.0,10.06,0,0,0,4,58.871,2003
2920,Tim Thomas,28,BOS,4.0,,3,1,0,11,118,107,.907,3.01,0,0.7,220.0,,,,0.0,0.0,0,0,0,0,55.0,2003
2921,Vesa Toskala,25,SJS,11.0,,4,3,1,21,287,266,.927,2.35,1,2.3,537.0,,,,0.0,0.0,0,0,0,0,48.818,2003
2922,Ron Tugnutt,35,DAL,31.0,,15,10,5,70,672,602,.896,2.47,4,3.1,1701.0,,,,114.0,-8.74,0,0,0,0,54.871,2003
2923,Marty Turco,27,DAL,55.0,,31,10,10,92,1359,1267,.932,1.73,7,11.9,3203.0,,,,74.0,31.89,0,3,3,16,58.236,2003
2924,Roman Turek,32,CGY,65.0,,27,29,9,164,1679,1515,.902,2.54,4,9.0,3822.0,,,,107.0,-10.94,0,4,4,14,58.8,2003
2925,Tomas Vokoun,26,NSH,69.0,,25,31,11,146,1771,1625,.918,2.21,3,12.5,3974.0,,,,90.0,15.45,0,1,1,28,57.594,2003
2926,Kevin Weekes,27,CAR,51.0,,14,24,9,126,1438,1312,.912,2.50,5,9.3,2965.0,,,,96.0,5.09,0,0,0,2,58.137,2003
2927,David Aebischer,25,COL,62.0,,32,19,9,129,1703,1574,.924,2.09,4,13.1,3703.0,,,,85.0,22.66,0,1,1,4,59.726,2004
2928,Craig Anderson,22,CHI,21.0,,6,14,0,57,602,545,.905,2.84,1,3.3,1205.0,,,,106.0,-3.39,0,0,0,4,57.381,2004
2929,Jean-Sebastien Aubin,26,PIT,22.0,,7,9,0,53,574,521,.908,2.98,1,3.3,1067.0,,,,104.0,-1.88,0,0,0,2,48.5,2004
2930,Alex Auld,23,VAN,6.0,,2,2,2,12,168,156,.929,2.06,0,1.4,349.0,,,,0.0,0.0,0,0,0,0,58.167,2004
2931,Ed Belfour*,38,TOR,59.0,,34,19,6,122,1483,1361,.918,2.13,10,10.3,3444.0,,,,92.0,10.07,0,2,2,16,58.373,2004
2932,Zac Bierk,27,PHX,4.0,,0,1,2,12,108,96,.889,3.79,0,0.4,190.0,,,,0.0,0.0,0,0,0,2,47.5,2004
2933,Martin Biron,26,BUF,52.0,,26,18,5,125,1442,1317,.913,2.52,2,9.2,2972.0,,,,97.0,3.42,0,2,2,10,57.154,2004
2934,Brian Boucher,27,PHX,40.0,,10,19,10,108,1150,1042,.906,2.75,5,6.4,2364.0,,,,105.0,-5.58,0,0,0,2,59.1,2004
