,season,Unnamed: 0,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,name,team
1861,1990,1.002423915970913,32,1.85807150595883,,1.7972972972972974,2.364864864864865,1.75,2.1773659827928524,2.0226026586722416,2.001657037932733,1.0100107553569952,0.9330135343498376,1.7073170731707317,1.764705882352941,1.9946743178312092,,,,1.500595474394601,-13.30971659919029,,1.09375,1.1111111111111112,0.0,1.1190923824959478,Greg Millen,CHI
1862,1990,1.0029625639644493,29,1.744312026002167,,2.27027027027027,0.9459459459459459,2.4499999999999997,1.412971542025149,1.5808054909076565,1.6035200859868333,1.034334408869033,0.6931642967277714,5.121951219512195,1.8670076726342708,1.7443083000068782,,,,1.2504962286621675,14.271255060728752,,3.28125,3.333333333333333,2.857142857142857,1.0424365207995676,Andy Moog,BOS
1863,1990,1.0035012119579854,24,0.15167930660888407,,0.0,0.28378378378378377,0.0,0.18530774321641297,0.11321052423967497,0.1034529087733441,0.9324067179614463,1.4750728113757074,0.0,0.0,0.10729972192471332,,,,0.0,0.0,,0.0,0.0,0.0,0.7374392220421392,Jarmo Myllys,MNS
1864,1990,1.0040398599515217,31,0.3791982665222102,,0.0945945945945946,0.6621621621621622,0.7,0.5443414956982131,0.4542227131079642,0.4420260647588338,0.9926367171341111,1.1920507109816691,0.0,0.3069053708439897,0.39068103880280236,,,,1.66732830488289,-7.86437246963563,,0.0,0.0,0.0,1.0740140464613719,Sergei Mylnikov,QUE
1865,1990,1.004578507945058,32,0.9100758396533045,,0.0945945945945946,1.2297297297297298,1.75,0.8338848444738584,0.8297503057078617,0.8291907385015004,1.0192769090758667,0.909028610587631,1.7073170731707317,0.8439897698209717,0.7841133525267512,,,,1.389440254069075,0.03036437246963564,,1.09375,1.1111111111111112,0.31746031746031744,0.8981631550513234,Pete Peeters,PHI
1866,1990,1.005117155938594,25,0.7963163596966414,,0.7567567567567568,0.5675675675675675,0.7,0.8917935142289874,0.8007573665733108,0.7884365623180618,1.0042194092827004,1.0385471989035469,0.0,0.6393861892583119,0.7332147664855411,,,,1.556173084557364,-8.15789473684211,,0.0,0.0,0.31746031746031744,0.9598433279308479,Frank Pietrangelo,PIT
1867,1990,1.0056558039321304,24,2.123510292524377,,2.9324324324324325,1.5135135135135136,2.1,1.8067504963600265,2.220030768017041,2.27596399301357,1.0459171010176223,0.6931642967277714,1.7073170731707317,2.9156010230179024,2.2292205048589477,,,,1.1393410083366415,35.79959514170042,,4.375,4.444444444444445,0.6349206349206349,1.0943408968125334,Daren Puppa,BUF
1868,1990,1.0061944519256665,20,0.03791982665222102,,0.0,0.0,0.0,0.03474520185307743,0.008283696895585974,0.004702404944242913,0.5791346074294696,3.408257666609561,0.0,-0.025575447570332477,0.00894164349372611,,,,0.0,0.0,,0.0,0.0,0.0,0.2458130740140464,Andre Racicot,MTL
1869,1990,1.0067330999192028,23,2.123510292524377,,2.27027027027027,1.5135135135135136,3.15,1.9109861019192589,2.0129383456273917,2.0267365309686953,1.0273847935798792,0.7651190680143912,1.7073170731707317,2.199488491048593,2.1370527950005402,,,,1.3199682413656213,9.008097165991908,,2.1875,2.2222222222222223,2.857142857142857,1.049092382495948,Bill Ranford,EDM
1870,1990,1.007271747912739,25,0.4171180931744312,,0.47297297297297297,0.3783783783783784,0.7,0.35903375248180014,0.3879531379432764,0.3918670786869094,1.0308596012244562,0.738735651875964,0.0,0.4347826086956521,0.4154425130931208,,,,0.0,0.0,,0.0,0.0,0.0,1.0382576985413288,Pokey Reddick,EDM
1871,1990,1.0078103959062752,23,0.7963163596966414,,0.8513513513513514,0.5675675675675675,1.05,0.9381204500330906,0.8697881740365272,0.860540104796453,1.0088524861421362,1.057735137913312,0.0,0.7416879795396418,0.7572884220455729,,,,1.500595474394601,-6.184210526315793,,1.09375,1.1111111111111112,1.5873015873015874,0.991364127498649,Jeff Reese,TOR
1872,1990,1.0083490438998115,23,0.8721560130010835,,1.135135135135135,0.47297297297297297,1.75,0.7643944407677035,0.9471026783953296,0.9718303551435353,1.0470753702324813,0.7195477128661987,0.0,1.2531969309462914,0.9079207239783436,,,,1.1254466057959507,15.72874493927126,,3.28125,3.333333333333333,0.0,1.0851890869800107,Mike Richter,NYR
1873,1990,1.0088876918933476,23,1.630552546045504,,1.6081081081081081,1.7972972972972974,1.75,1.725678358702846,1.7520018934164334,1.7555645125173542,1.0227517167204434,0.8418708240534524,1.7073170731707317,1.7902813299232734,1.7546255809611775,,,,1.3755458515283843,2.105263157894738,,0.0,0.0,0.9523809523809524,1.1217774176121014,Vincent Riendeau,STL
1874,1990,1.009426339886884,24,2.0476706392199353,,2.9324324324324325,1.5135135135135136,1.75,1.5519523494374587,2.1012977791803085,2.175646020869721,1.0563415239513527,0.6068185711838275,5.121951219512195,3.043478260869565,2.1824488311994577,,,,1.0281857880111154,47.72267206477735,,5.46875,5.555555555555555,0.0,1.1110561858454886,Patrick Roy*,MTL
1875,1990,1.0099649878804202,29,0.45503791982665226,,0.47297297297297297,0.5675675675675675,0.0,0.4632693580410324,0.4404165516153209,0.4373236598145909,1.013485563001572,0.8802467020729831,0.0,0.40920716112531963,0.44983344960745203,,,,1.4589122667725287,-1.8623481781376527,,0.0,0.0,0.31746031746031744,1.0305240410588867,Ron Scott,LAK
1876,1990,1.0105036358739563,26,1.744312026002167,,1.7972972972972974,1.7972972972972974,2.4499999999999997,1.8646591661151555,1.6553587629679303,1.6270321107080479,1.0030611400678415,0.8562617783107763,1.7073170731707317,1.3043478260869563,1.8591740279647444,,,,1.5700674870980547,-18.218623481781385,,1.09375,1.1111111111111112,0.6349206349206349,1.1110940032414909,Peter Sidorkiewicz,HAR
1877,1990,1.0110422838674926,30,0.5308775731310943,,0.1891891891891892,0.5675675675675675,0.35,0.4401058901389808,0.44593901621237825,0.4467284697030767,1.0215934475055846,0.901833133458969,0.0,0.4603580562659846,0.4175059692839807,,,,1.3616514489876934,0.6376518218623485,,0.0,0.0,0.31746031746031744,0.8198244192328469,Sam St. Laurent,DET
1878,1990,1.0115809318610287,22,0.07583965330444203,,0.0,0.0945945945945946,0.0,0.12739907346128393,0.05936649441836614,0.05015898607192441,0.8617522958550511,1.9044029467192058,0.0,-0.051150895140664954,0.05708895461378978,,,,0.0,0.0,,0.0,0.0,0.0,0.7847109670448404,Robb Stauber,LAK
1879,1990,1.012119579854565,28,0.26543878656554715,,0.0945945945945946,0.47297297297297297,0.0,0.27796161482461945,0.20295057394185634,0.19279860271395943,0.9694713328369323,0.9641939352407061,0.0,0.07672634271099743,0.24692692417289797,,,,0.0,0.0,,1.09375,1.1111111111111112,0.6349206349206349,0.9697514856834142,Greg Stefan,DET
1880,1990,1.0126582278481013,27,0.7963163596966414,,0.3783783783783784,1.135135135135135,0.0,0.7875579086697552,0.6599345193483492,0.6426620090465315,0.99379498634897,0.9665924276169269,0.0,0.4603580562659846,0.6960725550500634,,,,1.6534339023421991,-10.840080971659924,,1.09375,1.1111111111111112,0.31746031746031744,0.9112101566720688,Kari Takko,MNS
1881,1990,1.0131968758416374,18,0.03791982665222102,,0.0,0.0945945945945946,0.0,0.03474520185307743,0.04141848447792987,0.04232164449818622,1.0424422933730455,0.7267431899948606,0.0,0.051150895140664954,0.04126912381719743,,,,0.0,0.0,,0.0,0.0,0.0,1.1345218800648296,John Tanner,QUE
1882,1990,1.0137355238351737,25,1.3271939328277358,,1.4189189189189189,1.135135135135135,1.05,1.2739907346128392,1.3819967654135932,1.3966142684401452,1.0308596012244562,0.8202843926674664,0.0,1.560102301790281,1.3281779681834707,,,,1.278285033743549,9.453441295546563,,0.0,0.0,0.0,1.043211777417612,Chris Terreri,NJD
1883,1990,1.01427417182871,22,1.3271939328277358,,0.47297297297297297,2.27027027027027,1.05,1.7604235605559233,1.4855429766084178,1.4483407228268173,0.9949532555638291,1.1057049854377254,0.0,1.023017902813299,1.360505448506942,,,,1.6395394998015085,-23.90688259109313,,0.0,0.0,0.31746031746031744,1.0686061588330629,Ron Tugnutt,QUE
1884,1990,1.0148128198222461,26,1.7822318526543879,,1.7972972972972974,1.7972972972972974,2.4499999999999997,1.783587028457975,1.8790185791487517,1.8919342559003987,1.0273847935798792,0.8106904231625838,1.7073170731707317,2.020460358056266,1.8804964086036295,,,,1.3199682413656213,7.995951417004052,,2.1875,2.2222222222222223,3.8095238095238098,1.0999189627228523,John Vanbiesbrouck,NYR
1885,1990,1.0153514678157824,26,1.7822318526543879,,2.175675675675676,1.3243243243243243,3.15,1.6909331568497683,1.5462900871760483,1.5267141385641991,1.0076942169272773,0.7507281137570673,0.0,1.3043478260869563,1.9224533511511137,,,,1.5144898769352917,-12.783400809716605,,3.28125,3.333333333333333,3.3333333333333335,1.1244624527282547,Mike Vernon,CGY
1886,1990,1.0158901158093185,20,0.15167930660888407,,0.1891891891891892,0.0,0.0,0.16214427531436135,0.12701668573231825,0.12226252855031575,0.9822122942003806,1.1033064930615046,0.0,0.07672634271099743,0.12587082764245217,,,,0.0,0.0,,0.0,0.0,0.0,0.8650729335494325,Jimmy Waite,CHI
1887,1990,1.0164287638028549,30,1.3651137594799567,,1.7027027027027029,0.7567567567567568,2.1,1.2392455327597618,1.1776655753224725,1.1693313628017377,1.013485563001572,0.7819085146479359,3.4146341463414633,1.074168797953964,1.3543150799343624,,,,1.4589122667725287,-5.43522267206478,,0.0,0.0,0.6349206349206349,1.0341923284710963,Rick Wamsley,CGY
1888,1990,1.0169674117963912,31,0.7963163596966414,,0.3783783783783784,1.0405405405405406,1.4,0.914956982131039,0.8546013963946195,0.8464328899637243,1.0100107553569952,0.9953743361315749,0.0,0.7672634271099743,0.7854889899873244,,,,1.4867010718539102,-5.010121457489881,,0.0,0.0,0.0,1.0282739059967583,Steve Weeks,VAN
1889,1990,1.0175060597899273,22,0.3412784398699892,,0.3783783783783784,0.1891891891891892,0.35,0.3011250827266711,0.2526527553153722,0.24609252541537913,0.99379498634897,0.8466678088058938,0.0,0.17902813299232734,0.30401587878668773,,,,0.0,0.0,,1.09375,1.1111111111111112,0.6349206349206349,0.9286250675310641,Kay Whitmore,HAR
1890,1990,1.0180447077834636,25,1.933911159263272,,2.081081081081081,2.27027027027027,1.05,1.957313037723362,2.14961934440456,2.175646020869721,1.0320178704393148,0.8202843926674664,0.0,2.48081841432225,2.036631260378693,,,,1.264390631202858,16.629554655870454,,2.1875,2.2222222222222223,1.9047619047619049,1.0978200972447323,Ken Wregget,PHI
1891,1990,1.0185833557769997,26,1.630552546045504,,1.5135135135135136,1.8918918918918919,1.05,1.8646591661151555,1.7437181965208475,1.7273500828518968,1.011169024571854,1.0001713208840162,1.7073170731707317,1.5345268542199486,1.594363816804394,,,,1.4867010718539102,-10.52631578947369,,4.375,4.444444444444445,1.2698412698412698,1.019311183144246,Wendell Young,PIT
1892,1991,0.9803108808290155,25,1.9617834394904459,,2.855769230769231,1.6923076923076923,1.03125,2.230512640449438,2.4329738058551618,2.4590193554215505,1.0265291850793792,0.9526156178923426,1.5098039215686274,2.7760378732702105,2.0811015044603867,,,,1.4894869638351556,19.563432835820887,,5.661764705882353,5.661764705882353,7.642679900744416,1.1658240284239003,Tom Barrasso,PIT
1893,1991,0.9808290155440414,29,1.839171974522293,,2.1153846153846154,1.9038461538461537,1.03125,1.527563202247191,1.687211093990755,1.7077489441470741,1.027674864973441,0.7005307050796058,7.549019607843137,1.9628550619082297,1.9435704682179062,,,,1.4732968881412951,15.423507462686562,,0.0,0.0,3.4392059553349874,1.1613740857271713,Don Beaupre,WSH
1894,1991,0.9813471502590674,23,0.6539278131634819,,0.3173076923076923,1.0576923076923077,0.34375,0.743504213483146,0.6517719568567026,0.6399710910856652,0.9967415078337722,1.0481425322213798,0.0,0.5047341587764019,0.6317359686742495,,,,1.8456686291000841,-8.867537313432832,,1.1323529411764706,1.1323529411764706,0.38213399503722084,1.0616872415712209,Stephane Beauregard,WIN
1895,1991,0.9818652849740933,25,3.024416135881104,,4.5480769230769225,2.0096153846153846,2.40625,2.2981039325842696,2.901386748844376,2.9789958669286536,1.0425687035962445,0.655420773313116,6.03921568627451,3.9257101238164593,3.1186295965533826,,,,1.2790159798149705,58.28544776119401,,3.397058823529412,3.397058823529412,6.496277915632754,1.1332114346875979,Ed Belfour*,CHI
1896,1991,0.9823834196891191,22,0.7356687898089171,,0.7403846153846153,0.6346153846153846,0.6875,0.7975772471910112,0.6563944530046225,0.638232039207715,0.9875760686812778,0.9977255496588323,0.0,0.4206117989803349,0.7110807972756803,,,,1.9751892346509672,-13.634328358208949,,1.1323529411764706,1.1323529411764706,0.0,1.0622561840164646,Jean-Claude Bergeron,MTL
1897,1991,0.9829015544041451,25,1.512208067940552,,2.1153846153846154,1.1634615384615383,1.375,1.5816362359550562,1.6733436055469955,1.6851412697337218,1.021946465503132,0.878316906747536,1.5098039215686274,1.8226511289147846,1.6012542076803047,,,,1.5380571909167366,8.854477611940295,,0.0,0.0,1.910669975186104,1.1636904942542359,Daniel Berthiaume,LAK
1898,1991,0.983419689119171,26,0.3678343949044586,,0.0,0.7403846153846153,0.0,0.41906601123595505,0.35130970724191063,0.3425932199561849,0.9898674284694015,1.1595905989385897,0.0,0.22432629278951197,0.32115763957722016,,,,0.0,0.0,,0.0,0.0,0.0,0.9595214339038506,Allan Bester,DET
1899,1991,0.9839378238341969,24,1.4304670912951167,,0.8461538461538461,1.2692307692307692,2.75,1.5140449438202246,1.3482280431432974,1.326896582875985,0.9990328676218958,0.9526156178923426,0.0,1.0655498907501817,1.4130936141397685,,,,1.8132884777123632,-16.024253731343276,,0.0,0.0,3.4392059553349874,1.0856437823905982,Sean Burke,NJD
1900,1991,0.9844559585492227,28,2.247876857749469,,2.2211538461538463,2.1153846153846154,3.78125,2.135884831460674,2.2342064714946073,2.246855026311629,1.0208007856090702,0.7907505686125853,4.529411764705882,2.4115076474872534,2.4067931342434026,,,,1.554247266610597,9.494402985074622,,2.264705882352941,2.264705882352941,4.203473945409429,1.1766745736296234,Jon Casey,MNS
1901,1991,0.9849740932642487,22,0.12261146496815287,,0.0,0.0,0.34375,0.08110955056179775,0.06933744221879815,0.06782302324005691,0.9933044681515868,0.8809704321455648,0.0,0.05608157319737799,0.08161182370432889,,,,0.0,0.0,,0.0,0.0,0.0,0.7314974295993101,Frederic Chabot,MTL
1902,1991,0.9854922279792746,22,2.6565817409766455,,3.173076923076923,2.75,1.71875,2.8929073033707864,2.6440677966101696,2.612055920681166,1.0024699073040813,0.9420015163002273,3.019607843137255,2.215222141296431,2.7317290989921195,,,,1.7647182506307821,-24.042910447761184,,5.661764705882353,5.661764705882353,0.38213399503722084,1.130061931865712,Tim Cheveldae,DET
1903,1991,0.9860103626943005,29,0.12261146496815287,,0.0,0.21153846153846154,0.0,0.1487008426966292,0.0847457627118644,0.0765182826298078,0.9165439152494458,1.629264594389689,0.0,-0.028040786598688996,0.08161182370432889,,,,0.0,0.0,,0.0,0.0,0.0,0.7314974295993101,Alain Chevrier,DET
1904,1991,0.9865284974093265,31,1.0217622080679405,,0.5288461538461539,1.1634615384615383,0.6875,1.1490519662921348,1.0801232665639446,1.0712559568173092,1.0070526268803286,1.098559514783927,0.0,0.9533867443554258,0.9309793222567887,,,,1.716148023549201,-6.6604477611940265,,0.0,0.0,1.1464019851116625,1.0013387036292778,Jacques Cloutier,CHI
1905,1991,0.9870466321243523,23,0.04087048832271762,,0.0,0.0,0.0,0.0,0.01078582434514638,0.01217336314565124,1.1456798940618071,0.0,0.0,0.028040786598688996,0.007556650342993415,,,,0.0,0.0,,0.0,0.0,0.0,0.2031937304442528,Matt DelGuidice,BOS
1906,1991,0.9875647668393782,26,2.247876857749469,,2.0096153846153846,2.5384615384615383,2.0625,2.068293539325843,2.305084745762712,2.335546672087088,1.028820544867503,0.835860500379075,6.03921568627451,2.719956300072832,2.2035192400168797,,,,1.4571068124474347,22.880597014925364,,3.397058823529412,3.397058823529412,1.1464019851116625,1.0772925200693395,Bob Essensa,WIN
1907,1991,0.9880829015544041,20,0.12261146496815287,,0.0,0.21153846153846154,0.34375,0.1622191011235955,0.18952234206471494,0.19303475845246967,1.03340326444375,1.0242608036391205,0.0,0.22432629278951197,0.14055369637967752,,,,0.0,0.0,,0.0,0.0,0.0,1.2598011287543673,Stephane Fiset,QUE
1908,1991,0.9886010362694301,22,0.08174097664543524,,0.10576923076923077,0.10576923076923077,0.0,0.08110955056179775,0.09244992295839753,0.09390880140930957,1.0311119046556265,0.7987111448066716,0.0,0.11216314639475598,0.09067980411592098,,,,0.0,0.0,,0.0,0.0,0.0,1.2191623826655167,Mark Fitzpatrick,NYI
1909,1991,0.989119170984456,25,0.12261146496815287,,0.21153846153846154,0.10576923076923077,0.0,0.18925561797752807,0.1263482280431433,0.11825552770061205,0.9497686321772382,1.2126611068991662,0.0,0.028040786598688996,0.13904236631107883,,,,0.0,0.0,,0.0,0.0,0.0,1.2462481069337357,Norm Foster,BOS
1910,1991,0.9896373056994818,28,0.531316348195329,,0.6346153846153846,0.4230769230769231,1.03125,0.5272120786516854,0.5855161787365177,0.5930166903810105,1.027674864973441,0.7987111448066716,1.5098039215686274,0.6729788783685359,0.5879073966848877,,,,1.4571068124474347,5.6287313432835795,,0.0,0.0,0.0,1.2160331992166753,Grant Fuhr*,EDM
1911,1991,0.9901554404145078,23,0.08174097664543524,,0.0,0.10576923076923077,0.0,0.08110955056179775,0.04314329738058552,0.0382591413149039,0.9005043967325803,2.733131159969674,0.0,-0.028040786598688996,0.026448276200476954,,,,0.0,0.0,,0.0,0.0,0.0,0.3555890282774424,Dave Gagnon,DET
1912,1991,0.9906735751295337,23,1.920912951167728,,1.6923076923076923,1.6923076923076923,2.0625,1.8925561797752808,1.7812018489984591,1.76687670799738,1.0070526268803286,0.9154662623199393,1.5098039215686274,1.5983248361252729,1.8385330284502979,,,,1.716148023549201,-10.761194029850742,,1.1323529411764706,1.1323529411764706,2.6749379652605456,1.0518526650177191,Troy Gamble,VAN
1913,1991,0.9911917098445596,27,0.531316348195329,,0.0,0.8461538461538461,0.0,0.648876404494382,0.34668721109399075,0.3078121823971814,0.9016500766266423,1.576194086429113,0.0,-0.16824471959213397,0.3664975416351806,,,,0.0,0.0,,0.0,0.0,0.0,0.7580751695414183,Scott Gordon,QUE
1914,1991,0.9917098445595854,25,0.04087048832271762,,0.10576923076923077,0.0,0.0,0.05407303370786517,0.046224961479198766,0.04521534882670461,0.9933044681515868,1.061410159211524,0.0,0.028040786598688996,0.04533990205796049,,,,0.0,0.0,,0.0,0.0,0.0,1.2191623826655167,Steve Guenette,CGY
1915,1991,0.9922279792746114,22,1.2261146496815287,,0.5288461538461539,1.9038461538461537,0.34375,1.2301615168539326,1.1417565485362096,1.1303837206676153,1.0047612670922048,0.9605761940864291,0.0,0.9814275309541148,1.139542871723407,,,,1.7485281749369217,-8.5410447761194,,0.0,0.0,0.7642679900744417,1.0213939248241255,Jeff Hackett,NYI
1916,1991,0.9927461139896373,33,0.7765392781316348,,0.4230769230769231,0.6346153846153846,1.03125,0.6218398876404494,0.674884437596302,0.6817083361564694,1.0253835051853175,0.8491281273692192,0.0,0.757101238164603,0.6513832595660324,,,,1.4894869638351556,5.1194029850746245,,0.0,0.0,0.7642679900744417,0.9218493162794861,Glen Hanlon,DET
