,season,team,name,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,mean_mtrc,year_mean,final_mean_mtrc
3479,2011,ANA,Dan Ellis,30,0.7145458270787592,0.4647342470450367,0.3592512762336927,-0.21795676156118468,-0.3108637394351681,1.487294008932697,1.2711550588330005,1.2505291005291006,1.7147129031435961,-0.029502047737214755,0.07979654798632535,0.17067386387613145,1.405966242743532,0.30604429027474045,0.444530772819762,-0.9962367614644373,-0.6320187063281711,-0.05469580040863554,,1.5263157894736843,1.5263157894736843,-0.0,0.7147659423048341,0.2998160363890978,0.5428891673630389,55.23
3480,2011,ANA,Ray Emery,28,0.16239677888153617,0.11304346549744135,0.11975042541123089,-0.04359135231223694,-0.0,0.2679809025103958,0.3174969476607677,0.32222222222222224,1.7681783388763577,-0.024283273949765212,0.0,0.07791632916084262,0.3077010838562464,0.0956388407108564,0.5721275687217308,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.6882921621770747,0.24202233616456492,0.5428891673630389,44.58
3489,2011,ANA,Jonas Hiller,28,0.7957442165195272,0.5777777125424781,0.4447872943845718,-0.3487308184978955,-0.1332273169007863,1.5274911443092565,1.742731407564435,1.7632716049382715,1.7643593791811616,-0.02726543039973638,0.19949136996581338,0.4007125499700478,1.5601087211838531,0.4973219716964532,0.5813886264888091,-0.49811838073221865,-0.4753644970673426,0.05445843487679397,,1.5263157894736843,1.5263157894736843,-0.0,0.7122060701267184,0.41316100254502836,0.5428891673630389,76.1
3526,2011,ANA,Timo Pielmeier,21,0.016239677888153618,0.0,0.0,-0.0,-0.0,0.06699522562759895,0.014007218279151518,0.008950617283950617,1.1132267511500182,-0.07987919062422767,0.0,-0.014841205554446213,0.02335492097580618,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.5224228934930357,0.10296994205974618,0.5428891673630389,18.97
3568,2012,PIT,Marc-Andre Fleury,27,1.1155904664014813,0.8216751739240878,0.7350198525241067,-0.38026706879972016,-0.17990281827016524,2.1590296495956878,2.1571320858180822,2.156952489570516,1.7485839892471764,-0.02858878263027052,0.12453358208955224,0.4069534569628517,2.3251279093938804,0.7086571642910726,0.5597048995773182,-0.7209864603481627,-0.6030635218696376,-0.00023797125816420742,0.0,2.7384615384615385,2.696969696969697,-0.1688519138403834,0.7574266721102072,0.4889818282907952,0.5316916918850971,91.97
3583,2012,PIT,Brent Johnson,34,0.2664096636182642,0.1797414442958942,0.10500283607487239,-0.15658055774106125,-0.08995140913508262,0.5926748057713652,0.438014942765097,0.42337705213241694,1.6911277793047728,-0.03767420083904293,0.0,0.03422973002491276,0.4840037819605844,0.0787396849212303,0.2843261123962931,-0.5149903288201162,-0.8141357545240108,-0.020062807611382412,0.0,1.3692307692307693,1.3484848484848484,-0.0,0.6602425347971966,0.15364743963274524,0.5316916918850971,28.9
3625,2012,PIT,Brad Thiessen,25,0.08325301988070759,0.05135469837025548,0.052501418037436194,-0.022368651105865892,-0.0,0.2257808783890915,0.13787099869764893,0.1295507068039257,1.6432476043527686,-0.045063674315511164,0.0,-0.003803303336101418,0.15397407613542638,0.03936984246061516,0.49707362307044234,-0.10299806576402325,-0.0,0.0,0.0,0.0,0.0,-0.0844259569201917,0.6721218985861613,0.191010080714595,0.5316916918850971,35.92
3662,2013,WSH,Philipp Grubauer,21,0.05197317146198937,0.020191260113754706,0.0,-0.03434886499402628,-0.0,0.11129207383279044,0.11566691371602075,0.1160894528484912,1.7364415040847039,-0.04174265019499283,0.0,0.024162533908798148,0.0790080407428224,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.5398678440194228,0.15416585330384425,0.558219716648363,27.62
3669,2013,WSH,Braden Holtby,23,0.9355170863158087,0.7066941039814149,0.6335400516795866,-0.4121863799283153,-0.0767375733362128,2.003257328990228,2.201592272933751,2.220748236897989,1.745930255473145,-0.030166957283776337,0.25889781859931116,0.483250678175963,1.9648547275209047,0.6206978119455944,0.5880367941192071,-0.72818994809364,-0.5147988327406986,0.024151528835837568,0.0,4.5555555555555545,4.4324324324324325,-0.15816428333887597,0.7458916964942636,0.4656401094842965,0.558219716648363,83.42
3694,2013,WSH,Michal Neuvirth,24,0.33782561450293086,0.24229512136505646,0.11018087855297161,-0.1717443249701314,-0.15347514667242557,0.7345276872964169,0.7194874124369427,0.7180347639147419,1.726952752696263,-0.032037776340134556,0.0,0.13289393649838985,0.6800334935364356,0.217244234180958,0.600394835326616,-0.291275979237456,-0.5770272630719918,-0.0018432143219269973,0.0,0.0,0.0,-0.0,0.7148750034557189,0.24483399080497892,0.558219716648363,43.86
3740,2014,PIT,Marc-Andre Fleury,29,1.1631814820330124,0.895533616524006,0.7438684061259219,-0.4421557487514203,-0.23950389834854374,2.2916994802331074,2.3353826527150088,2.3395015890931767,1.7469413574603754,-0.024571624433404236,0.2488339552238806,0.4578415569687924,2.46812051264846,0.7053479115231519,0.5204470263176075,-1.258244267835937,-0.5491521751637795,0.007006821141670881,0.0,0.0,0.0,-0.12903225806451613,0.7565769444175102,0.48270856721062305,0.5680785514317436,84.97
3811,2014,PIT,Jeff Zatkoff,26,0.3634942131353164,0.2518688296473766,0.22888258650028367,-0.14738524958380675,-0.09580155933941749,0.7791778232792566,0.7661740157159725,0.7649478718032494,1.741213680878538,-0.027059890198812254,0.049766791044776125,0.1402397561886391,0.7621754009259881,0.19236761223358695,0.5043091340286896,-0.3431575275916192,-0.5715665496602603,-0.0020824468428042825,0.0,1.5396825396825395,1.515625,-0.0,0.7476384826269233,0.25583310444531215,0.5680785514317436,45.03
3882,2015,MTL,Carey Price,27,1.1394212438480318,0.8755587599134824,0.7959765551143886,-0.37236476260866497,-0.27348082089978853,1.9114591657343776,2.4510074072053145,2.5013571961222967,1.7773719915366302,-0.02220058314497619,0.40458422174840086,0.6409530832721126,2.4581214266999,0.8050649017495255,0.5747689906160729,-0.6843194258924598,-0.4672904495969455,0.04575204008357873,,1.9166666666666667,1.9166666666666667,-0.1663618224143665,0.7650851321367856,0.5335352708042634,0.5492446415003199,97.14
3898,2015,MTL,Dustin Tokarski,25,0.2934872900820688,0.21225666906993512,0.10854225751559846,-0.13963678597824938,-0.1823205472665257,0.6763624740290874,0.6387930211303149,0.6352870991797166,1.733556819183637,-0.031148777371777823,0.0,0.10682551387868545,0.6211747633475986,0.16514151830759496,0.48626818157028173,-0.11405323764874328,-0.6350357391958491,-0.0031914229595084898,,1.9166666666666667,1.9166666666666667,-0.0,0.7506107544502388,0.2330025502767837,0.5492446415003199,42.42
3919,2016,CHI,Corey Crawford,31,1.0009308677992492,0.7691176487828325,0.6331631688409908,-0.40531222066147354,-0.25359130665253116,1.9448120058092628,2.171576170586942,2.192680252902218,1.7651287627635595,-0.027186869252934766,0.34780047132757264,0.4859240975254793,2.0636407819418943,0.8200905330921383,0.7171967555463741,-1.0443309499489277,-0.48279837545003534,0.03715667953426745,,1.7692307692307694,1.7692307692307694,-0.09339611082911804,0.7340674937275902,0.4756332885170229,0.5164456585420346,92.1
3921,2016,CHI,Scott Darling,27,0.5004654338996246,0.3182555788066893,0.21708451503119688,-0.18013876473843268,-0.2028730453220249,0.994674842665806,0.990987030116509,0.99064381936414,1.747935950139239,-0.02959583235129607,0.049685781618224664,0.18627090405143376,0.9687871260395292,0.2665294232549449,0.5633632485596157,-0.5801838610827376,-0.5364426393889282,-0.0006083280866775941,,0.0,0.0,-0.0,0.6892236868393741,0.27731837038110596,0.5164456585420346,53.7
3954,2016,CHI,Michael Leighton,34,0.017257428755159468,0.0,0.0,-0.0,-0.0,0.01484589317411651,0.021488239173444716,0.022106417168516374,1.797604075498386,-0.017436304330996136,0.0,0.008098734958757991,0.024219678150988227,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.4996881338972652,0.14651735250647985,0.5164456585420346,28.37
4007,2017,EDM,Laurent Brossoit,23,0.14186385281605457,0.054794520547945216,0.07472111930421631,-0.023597539376031373,-0.0,0.16307740324594258,0.1962968965237825,0.19944409947071173,1.779708086230202,-0.022806530575235198,0.0,0.04931735808661716,0.21276595744680848,0.04263164195440631,0.534334990714148,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.5471895361850989,0.2140302972955007,0.5491965332569079,38.97
4029,2017,EDM,Jonas Gustavsson,32,0.12413087121404776,0.0684931506849315,0.018680279826054077,-0.07079261812809412,-0.04983506007444995,0.2520287141073658,0.17833508899873052,0.17135338123540025,1.6838186419290062,-0.03552776119760257,0.0,0.00821955968110286,0.2108433734939759,0.04263164195440631,0.42746799257131857,-0.3454437334441091,-0.0,0.0,,0.0,0.0,-0.0,0.6197086313421603,0.17920314084057049,0.5491965332569079,32.63
4084,2017,EDM,Cam Talbot,29,1.294507656946498,1.0,0.7845717526942713,-0.5191458662726902,-0.3986804805955996,2.535112359550562,2.7160818950382195,2.73322688429581,1.7624479862559868,-0.02739075782653876,0.3455034951823164,0.5753691776772002,2.7518584978210714,0.9165803020197356,0.6294466190612663,-1.1514791114803637,-0.5873937662998423,0.01416854324382085,,0.0,0.0,-0.12934525323265325,0.7755851300597563,0.5491965332569079,0.5491965332569079,100.0
4094,2018,NJD,Ken Appleby,22,0.051213621865795804,0.013251349924016253,0.0,-0.022774650823431306,-0.0,0.04015215553677092,0.0646082698585419,0.06696126006452137,1.7962682525207947,-0.015586435601529083,0.0,0.019956317814922537,0.07692257462077431,0.0,0.0,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.531723310549848,0.15486719665524662,0.54688717103475,28.32
4140,2018,NJD,Keith Kinkaid,28,0.6999194988325425,0.5035512971126177,0.47001994401039293,-0.22774650823431308,-0.14596958474509497,1.4187094956325723,1.4260807201503611,1.4267899259901862,1.7354422376206193,-0.029775466631886603,0.05415630182421227,0.2714059222829465,1.4255490038591885,0.39390879831003256,0.4994569767653987,-0.4250704380683296,-0.534805195927463,0.001416479017975611,,3.166666666666667,3.166666666666667,-0.05848056662114642,0.7210354881815604,0.36244702763117587,0.54688717103475,66.27
4174,2018,NJD,Cory Schneider,31,0.6828482915439439,0.5300539969606503,0.30732073262218,-0.3643944131749009,-0.29193916949019,1.5257819103972952,1.442526461568899,1.4345162252284005,1.7240373598268368,-0.03149534918102084,0.05415630182421227,0.2474583409050395,1.4466406775455298,0.39390879831003256,0.47448412792712874,-0.7438732666195769,-0.5726197047304149,-0.016019089985105994,,0.0,0.0,-0.0,0.749993201680404,0.32993550104870084,0.54688717103475,60.33
4211,2019,TBL,Louis Domingue,26,0.44089696074990203,0.337281727539698,0.37163925127623376,-0.10868902439024389,-0.0,0.9729390431022455,0.9494210387357146,0.9470913361890286,1.7403885631551228,-0.02847032123017052,0.0,0.17081516499678248,0.9499110110712696,0.2879749150770839,0.5918,-0.1998411077062763,-0.5605692496281144,-0.002375564360593962,,1.4090909090909092,1.4090909090909092,-0.18882257189365168,0.7550328951758922,0.301311919632453,0.507645935637714,59.35
4257,2019,TBL,Eddie Pasquale,28,0.050872726240373325,0.03891712240842668,0.03539421440726036,-0.02173780487804878,-0.0,0.1556702468963593,0.11926224870818088,0.11565565842199807,1.6905536483511217,-0.03914669169148446,0.0,0.011917337092798777,0.11075195644777136,0.020569636791220283,0.3663,-0.09992055385313818,-0.0,0.0,,0.0,0.0,-0.0,0.7629431468675815,0.18804835301653466,0.507645935637714,37.04
4277,2019,TBL,Andrei Vasilevskiy,24,0.898751496913262,0.687535829215538,0.6901871809415772,-0.21737804878048778,-0.2081051714307231,1.660482633561166,2.002904235657979,2.036824651098521,1.7729729305269701,-0.023725267691808768,0.2993854258121159,0.4925832665023495,1.9497212552673595,0.6993676509014893,0.7062,-0.6994438769719671,-0.4561494874424854,0.03464911553573514,,4.227272727272727,4.227272727272727,-0.2832338578404775,0.7602519006640494,0.4616456228454091,0.507645935637714,90.94
